Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
Caire Health,https://www.crunchbase.com/organization/caire-health,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Software","Ball Ground, Georgia, United States",2021-01-01,year,125000,USD,125000,Caire Health provides software that improves the speed and accuracy of brain bleed diagnosis.,"109,066",,"102,189",1,2021-08-31,125000,USD,125000,125000,USD,125000,"Y Combinator, Asymmetry Ventures",1,2,3,"Anmol Warman, Pranav Warman, Roshan Warman",11-50,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.cairehealth.com,,,https://www.linkedin.com/company/caire-health,Caire Health provides AI software that improves the speed and accuracy of brain bleed diagnosis. The AI tool is designed to empower emergency doctors directly and start the treatment immediately.
ZenLaw,https://www.crunchbase.com/organization/zenlaw,"Artificial Intelligence (AI), Internet, Legal Tech, Software","New York, New York, United States",2021-01-01,year,100000,USD,100000,"ZenLaw offers an AI-based software that organizes and analyses legal documents, sends alerts and automatizes tasks such as sharing.","109,167",,"102,287",1,2022-01-10,100000,USD,100000,100000,USD,100000,(ERA) Entrepreneurs Roundtable Accelerator,,1,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://zenlaw.io,,,https://www.linkedin.com/company/zenlaw/,"ZenLaw provides due diligence, accounting and audit operation services. They also offer AI organizes and monitors all documents.  Additionally, they also decrease lease abstraction, accounting, and automating task services."
CartUp AI,https://www.crunchbase.com/organization/cartup-ai,"Artificial Intelligence (AI), E-Commerce, Generative AI, Software","San Francisco, California, United States",2021-08-01,month,500000,USD,500000,"SaaS, ecommerce, generative AI, discovery, personalization","109,250",,"102,369",2,2023-09-05,,,,500000,USD,500000,JioGenNext,1,1,3,"Arvind Rapaka, Matt Carlson, Srikanth Tirupathi",11-50,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Science and Engineering, Software",,,Closed,For Profit,https://www.cartup.ai,,,https://www.linkedin.com/company/cartup-ai/,"CartUp AI unleashes the power of Generative AI to provide Personalized product recommendations & Personalized search that maximize conversion for retailers across digital e-commerce channels to deliver captivating experiences. All critical functions are pre-built, easily integrated, and SaaS-based. Accelerate your transition to true personalization with CartUp AI."
Cogo Insurance,https://www.crunchbase.com/organization/cogo-insurance,"Artificial Intelligence (AI), Autonomous Vehicles, Commercial Insurance, Fleet Management, Insurance, InsurTech, Logistics, Machine Learning, Predictive Analytics, Transportation","Dayton, Ohio, United States",2021-10-01,month,600000,USD,600000,"AI-powered commercial auto insurtech tailored for “Smart Trucking” operations, owner operators, small fleets, and autonomous trucks.","109,872",,"102,968",1,2022-05-01,600000,USD,600000,600000,USD,600000,,,,3,"Al Bagiro, Islom Shakhbandarov, Kaya Ozkaymak",11-50,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software, Transportation",,,Active,For Profit,https://www.COGOinsurance.com,https://www.twitter.com/CogoInsurance,https://www.facebook.com/CogoInsurance,https://www.linkedin.com/company/cogo-insurance,"AI-powered commercial auto insurtech MGU tailored for “Smart Trucking” operations, owner operators, small fleets, and autonomous trucks. Developed by a team of fleet owners with real-world, tech-enabled trucking experience and a proven book of the commercial auto business."
Solai Inc.,https://www.crunchbase.com/organization/solai-inc,"Artificial Intelligence (AI), Last Mile Transportation, Predictive Analytics","Dover, Delaware, United States",2021-08-10,day,275000,USD,275000,Solai is a deep reinforcement learning solver for the vehicle routing problem.,"110,023",,"103,114",3,2023-01-01,,,,275000,USD,275000,"Davidovs Venture Collective, MyVentures VC",,2,2,"Sanjar Bakhtiyar, Yerzhan Kabdush",1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Transportation",,,Active,For Profit,https://solailabs.com/,,,https://www.linkedin.com/company/solailabs/,Solai provides a mile delivery management platform for vehicle routing problems. They also provide deep reinforcement learning with VRP solutions and adaptive AI dispatcher features.
AppSecCL,https://www.crunchbase.com/organization/appseccl-inc,"Artificial Intelligence (AI), Cyber Security, Education","Newark, New Jersey, United States",2021-04-06,day,250000,USD,250000,AppSecCL is a U.S.-based cybersecurity research and training organization dedicated to advancing secure software development practices.,"110,525",,"103,598",2,2025-04-01,,,,250000,USD,250000,,,,1,Gustavo Arreaza,1-10,"Artificial Intelligence (AI), Data and Analytics, Education, Information Technology, Privacy and Security, Science and Engineering, Software",,,Active,For Profit,https://appseccl.us,,,https://www.linkedin.com/company/appseccl/?viewAsMember=true,"AppSecCL is a U.S.-based cybersecurity research and training organization dedicated to advancing secure software development practices. It focuses on real-time, hands-on education for developers and security professionals, specializing in DevSecOps, OWASP methodologies (SAMM, ASVS), cloud security, and threat modeling. AppSecCL is also the creator of ATAS (Automated Training Application System), a platform that delivers personalized cybersecurity training using data from SIEM, WAF, and SOC systems. The organization works with enterprises and educational institutions to strengthen application security and reduce the time to close vulnerability gaps. Url of the products: Patented 2021 and 2022 https://appseccl.us/blog/portfolio/ Youtube Channel: https://www.youtube.com/@AppSecClINC"
CheQRboard,https://www.crunchbase.com/organization/cheqrboard,"Analytics, Artificial Intelligence (AI), EdTech, Software","Raleigh, North Carolina, United States",2021-01-01,day,2700000,USD,2700000,"CheQRboard empowers venues to drive memberships, donations, and on-site sales through our immersive QR code lead experiences.","110,745",,"103,807",2,2024-04-01,600000,USD,600000,2700000,USD,2700000,,,,1,Brandon Kashani,11-50,"Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software",,,Active,For Profit,https://www.cheqrboard.com/,,,https://www.linkedin.com/company/cheqrboard/about/?viewAsMember=true,"CheQRboard is revolutionizing visitor experiences for botanical gardens, museums, zoos, and more. With our immersive QR code lead experiences, we empower venues to drive memberships, donations, and on-site sales. Our content management and analytics solution elevates visitor engagement, connects on a deeper level, and unlocks new avenues of revenue generation. Join us in transforming the way venues educate, engage, and thrive."
Qritrim,https://www.crunchbase.com/organization/qritrim,Artificial Intelligence (AI),"Austin, Texas, United States",2021-07-15,day,500000,USD,500000,Artificial intelligence company specializing in developing of Artificial Domain Intelligence (ADI) services for industry purposes.,"111,975",,"104,988",1,2021-08-01,500000,USD,500000,500000,USD,500000,Global Ascent Partner LLC,1,1,3,"Alok Ranjan, Pradeep Lavania, Suman Ravuri",51-100,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.qritrim.com/,https://twitter.com/QritrimI,,https://www.linkedin.com/company/qritrim,"Qritrim, Inc. is a US-based artificial intelligence company founded on July 15, 2021, by Sandeep Kumar and Co founded by Alok Ranjan, Suman Ravuri, Pradeep Lavania. The company's headquarters are located in Austin, Texas, USA. The current Director is Pradeep Lavania. Suman Ravuri act as Chief Architect of Qritrim.  Qritrim is specializing in developing of Artificial Domain intelligence services for industrial purpose. With a dedicated team of experts, Qritrim is at the forefront of Industry 4.0, offering innovative solutions that drive digitalization, AI based software’s, and automation to new heights."
Armada IQ,https://www.crunchbase.com/organization/armadaiq,"Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Fleet Management, InsurTech, Transportation","Charlotte, North Carolina, United States",2021-05-01,month,130000,USD,130000,Innovation through hybrid human-machine intelligence.,"112,048",,"105,060",2,2022-02-07,120000,USD,120000,120000,USD,120000,"Techstars, NC IDEA",2,2,2,"Alex Palermo, Rick Chakra",1-10,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software, Transportation",,,Active,For Profit,https://www.armadaiq.com,,,https://www.linkedin.com/company/armadaiq,Armada IQ is building a vision-based intelligence platform for integrated human-autonomous fleet operations.
Oloren AI,https://www.crunchbase.com/organization/oloren-ai,"Artificial Intelligence (AI), Information Services, SaaS, Software","San Diego, California, United States",2021-01-01,year,300000,USD,300000,Oloren AI offers molecular descriptor that leverages informations from millions of publically curated datasets.,"114,099",,"107,024",2,2023-07-11,,,,300000,USD,300000,AB Magnitude Ventures Group,,1,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://oloren.pro/,,,,"Oloren AI offers a molecular descriptor that leverages information from millions of publically curated datasets. The company was founded in 2021 and is headquartered in San Diego, California, United States."
VntanaWrite,https://www.crunchbase.com/organization/vntanawrite,"Artificial Intelligence (AI), SaaS","California, Kentucky, United States",2021-01-04,day,4000000,USD,4000000,VntanaWrite is an artificial intelligence writing tool designed to assist users in creating content efficiently.,"114,714",,"107,615",1,2021-11-04,4000000,USD,4000000,4000000,USD,4000000,,,,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://vntanawrite.com,,,,"VntanaWrite is an artificial intelligence writing tool designed to assist users in creating content efficiently. The platform uses algorithms to simplify the writing process, catering to various content creation needs. It is actively operating and has completed a funding round to support its growth and development. VntanaWrite integrates technology to enhance the writing experience."
Lifecast,https://www.crunchbase.com/organization/lifecast,"Machine Learning, Software, Video, Virtual Reality","Menlo Park, California, United States",2021-01-01,year,500000,USD,500000,"Lifecast is a 3D video creation program for VR, robotics, and movies.","115,642",,"108,498",1,2022-03-22,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,1,Forrest Briggs,1-10,"Artificial Intelligence (AI), Data and Analytics, Hardware, Media and Entertainment, Software, Video",,,Active,For Profit,http://www.lifecastvr.com,https://twitter.com/LifecastI,,https://www.linkedin.com/company/lifecast,"Lifecast is a 3D video creation program for VR, robotics, and movies. Founded in 2021."
Felvin,https://www.crunchbase.com/organization/felvin,"Apps, Artificial Intelligence (AI), Generative AI, Information Technology","New York, New York, United States",2021-09-01,month,350000,USD,350000,Wix for generative AI,"117,224",,"110,026",2,2022-11-25,350000,USD,350000,350000,USD,350000,"Larry Braitman, Sarthak Goel",,2,1,Harsh Gupta,1-10,"Apps, Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://felvin.com,https://twitter.com/FelvinSearch,,https://www.linkedin.com/company/felvin-search/,"Felvin saves 5 hours every week in the life of a software developer. We achieve this by allowing developers to instantly find the right code snippets, software packages, and dev utilities, without changing their search habits. While Felvin will start with software devs as the beachhead, we eventually plan to provide a vastly superior search experience for every knowledge worker through our instant apps platform that allows anyone to build and integrate domain specific mini-search engines."
Analyst Intelligence,https://www.crunchbase.com/organization/analyst-intelligence,"Analytics, Artificial Intelligence (AI), B2B, Big Data, Business Intelligence, Predictive Analytics, SaaS","San Diego, California, United States",2021-04-22,day,485000,USD,485000,Analyst Intelligence brings Data Science capabilities to FP&A and Rev Ops through no-code analytical applications deployable in minutes.,"117,794",,"110,576",1,2021-10-01,485000,USD,485000,485000,USD,485000,,,,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",,,Active,For Profit,https://www.analystintelligence.com,,,https://www.linkedin.com/company/analystintelligence/,"The Analyst Intelligence Platform makes it easy for FP&A and Revenue Operations teams to deploy advanced data science capabilities without any technical skills or training. Users can upload data and start using a variety of no-code applications, including business intelligence, forecasting, modeling, and many more. The platform is also directly integrated with Google Sheets, Microsoft Excel, and Looker Studio."
Julius Technologies,https://www.crunchbase.com/organization/julius-technologies,"Analytics, Big Data, Machine Learning","Middletown, Delaware, United States",2021-01-01,year,815500,USD,815500,Julius Technologies offers a revolutionary platform that fully automates the build and support of enterprise data and analytics systems.,"118,112",,"110,885",2,2021-07-09,695500,USD,695500,815500,USD,815500,"Techstars, Hyphen Capital",1,2,2,"James Lee, Yadong Li",1-10,"Artificial Intelligence (AI), Data and Analytics, Software",,,Active,For Profit,https://www.juliustech.co/,,,https://www.linkedin.com/company/julius-technologies/,"Julius Technologies offer a proprietary low code platform that creates on-demand fully customized and streamlined Data Science & Analytics systems. This integrated framework allows for true end-to-end automation, full transparency, and almost limitless flexibility. The solution automates the entire data analytics lifecycle from data processing to analytics/ML and governance, empowering companies to quickly transform data into actionable insights."
SportsVision,https://www.crunchbase.com/organization/sportsvision,"Analytics, Artificial Intelligence (AI), Software","Minneapolis, Minnesota, United States",2021-01-01,year,120000,USD,120000,"SportsVision uses next-generation analytics to transform sports performance, empowering athletes to achieve their goals.","118,916",,"111,665",1,2023-11-02,120000,USD,120000,120000,USD,120000,Techstars,1,1,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.sportsvision.ai,,,https://www.linkedin.com/company/sportsvision1/about,"SportsVision uses next-generation analytics to transform sports performance, empowering athletes to achieve their goals."
Undahealth,https://www.crunchbase.com/organization/mygenomd,"Artificial Intelligence (AI), Health Care, Medical, mHealth, Personal Health, Telehealth, Wellness","New York, New York, United States",2021-01-01,year,150000,USD,150000,Undahealth is an evidence-based platform for gut health management and wellness powered by generative AI.,"119,815",,"112,526",4,2024-06-12,,,,150000,USD,150000,"Google for Startups, StartUp Health, Jumpstart Foundry",,3,2,"Ahmed Abdelkader, Islam Mansour",1-10,"Artificial Intelligence (AI), Data and Analytics, Health Care, Mobile, Science and Engineering, Software",,,Active,For Profit,https://www.mygenomd.com,https://twitter.com/MygenoM,https://www.facebook.com/MygenoMD/,https://www.linkedin.com/company/mygenomd,Mygenomd is a wellness center. They develop a telehealth platform to deliver personalized healthcare solutions addressing the pandemic of chronic diseases across the country.
CITEC,https://www.crunchbase.com/organization/citec-f9b1,"Artificial Intelligence (AI), Asset Management, FinTech, SaaS, Software, Wealth Management","Miami, Florida, United States",2021-07-08,day,500000,EUR,544675,"CITEC offers personalized portfolio management and rebalancing technology to online brokers, wealth and asset managers.","120,686",,"113,367",1,2023-01-26,500000,EUR,544675,500000,EUR,544675,,,,2,"ALFREDO MONTILLA, Fernando Domecq",1-10,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",,,Active,For Profit,https://citecsolutions.com,https://twitter.com/citecsolutions,https://www.facebook.com/profile.php?id=100079083814569,https://www.linkedin.com/company/citecsolutions,"CITEC is a WealthTech B2B startup that offers personalized portfolio management and rebalancing technology to online brokers, wealth and asset managers. We have built a Cloud AI layer with advanced analytics solutions to help our customers offer scalable customization, create great digital experiences and reduce costs. Finally, thanks to our Cloud based API as a service we can significantly reduce implementation time, development cost, and data & infrastructure cost. Also, we have an E2E platform for retail clients with one of the many use cases that can be reached with our technology."
CloudFiles,https://www.crunchbase.com/organization/cloudfiles-ecc4,"Artificial Intelligence (AI), Developer Tools, Electronic Design Automation (EDA), Information Technology, Software","Fremont, California, United States",2021-01-01,year,2770000,USD,2770000,"Integration first tool for enterprise grade security, page-by-page analytics & deep integrability.","120,733",,"113,413",2,2024-10-08,1120000,USD,1120000,2770000,USD,2770000,,,,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://cloudfiles.asia/,,,,"At CloudFiles, we’re building the all-in-one document platform for Salesforce and HubSpot teams—designed for more power, less friction, and total control. Manage, share, and automate documents right inside your CRM. Use Document AI to extract, classify, summarize, and process data from any file. Use Document Management to organize and automate folders across SharePoint, Google Drive, Amazon S3, and more. Use Document Generation to create quotes, contracts, and proposals with dynamic templates."
Breaker Logistics,https://www.crunchbase.com/organization/breaker-logistics,"Artificial Intelligence (AI), Freight Service, Logistics, Transportation","Elmhurst, Illinois, United States",2021-01-01,year,3000000,USD,3000000,Breaker is AI based freight logistics software using AI econometric modeling to transform the relationship between shippers and carriers.,"120,773",,"113,450",1,2022-06-01,3000000,USD,3000000,3000000,USD,3000000,11.2 Ventures,1,1,2,"Gary Scheier, Kurt Johnson",1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Transportation",,,Active,For Profit,https://breakerlogistics.com,,,,Breaker Logistics is an 11.2 Venture Studio company with partners in both the trucking and freight brokerage industries. The seed capital is being raised to support the launch of its AI pricing and matching engine. Breaker is AI based freight logistics software using AI econometric modeling to transform the relationship between shippers and carriers.
Kleoverse,https://www.crunchbase.com/organization/kleoverse,"Artificial Intelligence (AI), Internet, Service Industry, Software, Web3","Finland, Minnesota, United States",2021-01-01,year,1200000,USD,1200000,Kleoverse is a AI-Hive-driven platform to work on web3.,"120,792",,"113,468",1,2022-01-25,1200000,USD,1200000,1200000,USD,1200000,"byFounders, Ville Vesterinen",,2,,,1-10,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Internet Services, Other, Science and Engineering, Software",,,Closed,For Profit,https://www.proles.ai/kleoverse,,,,Kleoverse is an AI-Hive-driven platform designed to work in Web3 and revolutionize how talent is signaled and discovered on the web. It provides permissionless projects and blockchain-based personal portfolios.
Knowtified,https://www.crunchbase.com/organization/knowtified,"Artificial Intelligence (AI), Augmented Reality, B2B, EdTech, Human Resources, Information Technology, Machine Learning, Software","Middletown, Delaware, United States",2021-01-06,day,300000,USD,300000,"Helping businesses save productivity with knowledge transfer and competence assurance, using AI & Augmented Reality","121,081",,"113,745",2,2021-12-01,250000,USD,250000,300000,USD,300000,"Right Side Capital Management, Newchip Accelerator, MARL 5G Accelerator",1,3,1,Samir Hassan,51-100,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Education, Hardware, Information Technology, Other, Science and Engineering, Software",,,Active,For Profit,https://knowtified.com/,https://twitter.com/Knowtified,https://www.facebook.com/Knowtified/,https://www.linkedin.com/company/knowtified1,"Knowtified help businesses manage their internal knowledge and notifies their team with their key learnings specific to their departments. We help them do competence assurance in- person or remotely and generate centralized competency reports that reflects their teams' learning progression, using AI & Augmented Reality."
Sentinel Advancements Inc.,https://www.crunchbase.com/organization/sentinel-advancements-inc,"Artificial Intelligence (AI), Machine Learning, Robotics, Software","Austin, Texas, United States",2021-05-01,month,365000,USD,365000,"Sentinel Advancements blends advanced computer vision, deep learning, and machine learning modules creating leading-edge AI solutions.","121,702",,"114,341",1,2022-03-20,365000,USD,365000,365000,USD,365000,,,,2,"Charlie Quijas, Jordan Barron",1-10,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",,,Active,For Profit,https://www.sentineladvancements.com,https://twitter.com/SentinelDelivry,,https://www.linkedin.com/company/sentinel-drone-delivery/,"Sentinel Advancements is a leading-edge software development company at the forefront of the artificial intelligence revolution. Our expert team creatively weaves together the fields of computer vision, deep learning, and machine learning to deliver cutting-edge solutions that help businesses transform their operations."
Hypercap,https://www.crunchbase.com/organization/hypercap-inc,"Apps, Artificial Intelligence (AI), Machine Learning","Bryn Mawr, Pennsylvania, United States",2021-01-01,year,3000000,USD,3000000,Hypercap is a software development company that specializes in automation platform and business applications.,"121,824",,"114,460",1,2022-01-03,3000000,USD,3000000,3000000,USD,3000000,"FasterCapital, Hesham Zreik, Hesham Hannah-Shmouni",1,3,,,11-50,"Apps, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://hypercap.ai,,,,
Argo,https://www.crunchbase.com/organization/argo-046e,"Artificial Intelligence (AI), Machine Learning, Social Network","New York, New York, United States",2021-09-01,month,600000,USD,600000,Social media platform that combines artificial intelligence and privacy to propel the digital user experience to new heights.,"121,996",,"114,628",1,2024-05-14,600000,USD,600000,600000,USD,600000,Insight Partners,1,1,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://yourargo.com,https://twitter.com/yourargo,,,
Drisit,https://www.crunchbase.com/organization/drisit,"Artificial Intelligence (AI), Drone Management, Drones, Internet of Things","Beverly Hills, California, United States",2021-01-01,year,250000,USD,250000,Drisit is an online platform helps to control drones remotely from any mobile or computer.,"122,599",,"115,216",1,2022-01-07,250000,USD,250000,250000,USD,250000,Newchip Accelerator,,1,,,11-50,"Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://www.drisit.com/,,,https://www.linkedin.com/company/drisit/,
Sintellium AI,https://www.crunchbase.com/organization/sintellium-ai,"Artificial Intelligence (AI), Business Intelligence, Information Technology, Predictive Analytics, SaaS","Detroit, Michigan, United States",2021-03-15,day,300000,USD,300000,SintelliumAI is an innovative AI-driven platform that empowers businesses with advanced intelligence solutions.,"123,081",,"115,683",1,2024-10-08,300000,USD,300000,300000,USD,300000,Y Combinator,,1,1,Bennett Matthews,11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://sintelliumai.tech/,,,,"SintelliumAI is an advanced AI platform dedicated to empowering businesses with intelligent solutions that transform data into actionable insights. By leveraging state-of-the-art machine learning and predictive analytics, SintelliumAI enables organizations to make smarter decisions, optimize processes, and drive innovation. With a scalable and customizable SaaS platform, SintelliumAI caters to diverse industries, helping companies unlock new efficiencies and achieve their goals."
Ping Corporation,https://www.crunchbase.com/organization/ping-corporation,"Elder Care, Elderly, Electronics, Health Care, Home Health Care, Machine Learning","Chicago, Illinois, United States",2021-01-01,day,240000,USD,240000,"B2B, SaaS, Mobile App, Wearables the connect the elderly with their families","123,278",,"115,877",1,2021-10-01,240000,USD,240000,240000,USD,240000,"mHUB, Harvard Business School Angels Chicago",1,2,,,1-10,"Artificial Intelligence (AI), Community and Lifestyle, Consumer Electronics, Data and Analytics, Hardware, Health Care, Software",,,Active,For Profit,https://www.pingcares.com/,,,https://www.linkedin.com/company/pingcares,"Ping is a B2B, SaaS-based company that utilizes wearables and AI to improve caregiving for older adults. We focus on the safety, wellness, and social connection of our elders. By using wearables data collected from our elderly users, our Machine Learning algorithms capture and present critical and actionable data to their families and caregivers."
Kits.AI,https://www.crunchbase.com/organization/arpeggi-711e,"Artificial Intelligence (AI), Generative AI, Music, Software","San Francisco, California, United States",2021-01-01,year,14289992,USD,14289992,Kits.AI is the industry-leading AI audio platform for music creators.,"123,884",,"116,463",2,2023-01-27,9189992,USD,9189992,14289992,USD,14289992,"Andreessen Horowitz, WndrCo, Audius, Palm Tree Crew, 1confirmation",1,14,3,"Evan Dhillon, James Pastan, Kyle Dhillon",11-50,"Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Music and Audio, Science and Engineering, Software",,,Active,For Profit,https://kits.ai,,https://www.facebook.com/kitsdotai/,https://www.linkedin.com/company/kitsai,"Kits is backed by the best in music and tech, including Andreessen Horowitz (a16z), WndrCo, Electric Feel Ventures (EFC), 1Confirmation, Steve Aoki, 3LAU, Lionel Richie, Wyclef Jean & more. Experts in AI audio-to-audio conversion, Kits enables producers to change their vocal tracks into any voice they can dream of. With over 4,000,000 users leveraging a 100% compliant AI IP audio library, custom voice cloning, stem splitting, and a host of other AI audio tools, Kits is revolutionizing the music creation process for the next generation of artists. Passionate about music and working on a fast pace high growth consumer software team? We'd love to hear from you!"
"Transformation Insights, inc.",https://www.crunchbase.com/organization/simpel-and-associates,"Artificial Intelligence (AI), Robotic Process Automation (RPA)","Lexington, New York, United States",2021-05-14,day,500000,USD,500000,Transformation Insights offers KTA the first patented Transformation Management Platform,"124,143",,"116,713",2,2024-02-15,,,,500000,USD,500000,,,,1,Nathan Gampel,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.transformationinsights.io,,https://www.facebook.com/profile.php?id=100068790632665,https://www.linkedin.com/company/74126806/admin/feed/posts/,"Transformation Insights or TI as we call it, began as a single shingle consultancy in the founder's basement. What began as a hobby in between work has now grown into a first of its kind technology company and Artificial Intelligence product called KTA.  As KTA develops it will morph into Rozzy the first cybernetic intelligence built to help humanity win at change."
buzzle.ai,https://www.crunchbase.com/organization/q-ai-a615,"B2B, Natural Language Processing","New York, New York, United States",2021-01-01,year,125000,USD,125000,Buzzle provides automatic product and marketing insights from sales and success conversations.,"124,757",,"117,301",1,2021-09-03,125000,USD,125000,125000,USD,125000,Y Combinator,,1,3,"Adithya Ramanathan, Bhairav Mehta, Michael Staunton",1-10,"Artificial Intelligence (AI), Data and Analytics, Other, Software",,,Active,For Profit,https://buzzle.ai,,,https://www.linkedin.com/company/buzzle-ai,Buzzle gives product & marketing leaders insight into how customers think about products and messaging by analyzing their company's sales calls.
Regulait,https://www.crunchbase.com/organization/regulait,"Artificial Intelligence (AI), Compliance, Cyber Security, Security, Software","New York, New York, United States",2021-01-01,year,1000000,USD,1000000,"Compliance Administration made simple through Regulait automatic discovery, visibility, governance and AI.","125,016",,"117,549",1,2022-11-24,1000000,USD,1000000,1000000,USD,1000000,,,,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://regulait.com/,https://twitter.com/BeRegulait,https://www.facebook.com/regulait,https://www.linkedin.com/company/regulait/,
Vertum Technologies,https://www.crunchbase.com/organization/vertum-technologies,"Agriculture, Artificial Intelligence (AI), CleanTech, Internet of Things, Machine Learning, Machinery Manufacturing, Robotics, Software, Sustainability","Boston, Massachusetts, United States",2021-05-01,month,160000,USD,160000,Vertum Technologies designs & builds robotic farming assistants that help indoor farmers increase yield.,"125,688",,"118,193",2,2022-08-25,90000,USD,90000,160000,USD,160000,"MassChallenge, SVG Ventures, Harvard Innovation Labs, Kaan Armagan",2,4,2,"Herbert Namirski, Kaan Armagan",11-50,"Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Hardware, Internet Services, Manufacturing, Science and Engineering, Software, Sustainability",,,Active,For Profit,https://vertum.tech,,,https://www.linkedin.com/company/vertum-technologies,Vertum Technologies designs & builds robotic farming assistants that help indoor farmers increase yield and improve environmental sustainability.
Diffusely AI,https://www.crunchbase.com/organization/diffusely-ai,"Artificial Intelligence (AI), Information Technology, SaaS","San Diego, California, United States",2021-01-01,year,135000,USD,135000,Bring AI Art straight into Photoshop,"126,063",,"118,555",3,2023-04-14,135000,USD,135000,135000,USD,135000,,,,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://diffusely.cloud/,,,,Diffusely AI brings AI art straight into Adobe Photoshop. Create beautiful artwork from a simple prompt. Let our AI repaint your image or just fill in the blank areas – the possibilities are endless. Start increasing your productivity now and get 100 image generations free every month.
Flam,https://www.crunchbase.com/organization/flam-008e,"Artificial Intelligence (AI), Digital Marketing, Information Technology, Virtual Reality","Dover, Delaware, United States",2021-01-01,year,165000,USD,165000,Flam is a leading AI-powered mixed reality (MR) publishing platform.,"126,364",,"118,845",1,2024-07-12,165000,USD,165000,165000,USD,165000,,,,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://flamapp.space/,,,,"Flam is a leading AI-powered mixed reality (MR) publishing platform. Create and publish your MR experience in minutes. Turn your Print, Out of Home (OOH), TV, Digital into engaging."
