Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
MedStatix,https://www.crunchbase.com/organization/medstatix-llc,"Information Services, Information Technology, Predictive Analytics, Software","Lancaster, Pennsylvania, United States",2013-01-01,year,2200000,USD,2200000,"MedStatix offers a white-labeled, cloud-based specialty-specific patient experience survey platform.","183,541",,"173,887",2,2015-10-29,700000,USD,700000,2200000,USD,2200000,Aspire Ventures,1,1,1,Scott Haiges,11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Software",,,Active,For Profit,http://www.medstatix.com/,http://twitter.com/Medstatix,http://www.facebook.com/pages/MedStatix/1378420955715977,http://www.linkedin.com/company/medstatix,"MedStatix offers a white-labeled, cloud-based specialty-specific patient experience survey platform. The company's vision is to strengthen the patient-provider relationship in order to promote higher engagement, increased understanding, better outcomes, and lower costs.  Their unique approach involves specialty-specific surveys and a partnership with industry-leading physicians and advisors that ensures they are asking the right questions, providing the right analytics, and offering actionable insights.   Their cloud-based, mobile-optimized surveys deliver simplicity and convenience, resulting in response rates of more than 40% and completion rates of more than 97%, which are unprecedented within the industry. Patients are given a voice through their familiar star rating system, while real-time data allows providers to actively manage their reputation by identifying both risks and opportunities for improvement."
StrategyWise,https://www.crunchbase.com/organization/strategywise,"Analytics, Industrial, Intelligent Systems","Birmingham, Alabama, United States",2013-01-01,year,1000000,USD,1000000,StrategyWise is a data analytic Company.,"189,055",,"179,165",1,2017-08-15,1000000,USD,1000000,1000000,USD,1000000,,,,1,Joshua Jones,11-50,"Artificial Intelligence (AI), Data and Analytics, Manufacturing, Science and Engineering",,,Active,For Profit,https://strategywise.com,https://twitter.com/strategywise,,https://www.linkedin.com/company-beta/3302664/,"StrategyWise is comprised of diverse team members who have backgrounds in entrepreneurship, business strategy, economics, finance, software and technology development, digital and traditional marketing, military intelligence, nonprofits, governmental affairs, healthcare, community building, international relations, international business, statistics, research, and data analysis"
Keeeb,https://www.crunchbase.com/organization/keeeb,"Artificial Intelligence (AI), Enterprise Software, Information Technology, Machine Learning, Service Industry, Software","Cambridge, Massachusetts, United States",2013-01-01,year,22801192,USD,22801192,Keeeb provides software development services.,"192,966",,"182,900",8,2021-04-23,8000000,USD,8000000,21170635,USD,21170635,"IFB Innovationsstarter, Social Starts, Court Westcott, John Patrick",1,4,2,"Jan Hagge, Konrad Gulla",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Science and Engineering, Software",,,Closed,For Profit,https://www.keeeb.com,https://twitter.com/keeeb,,https://www.linkedin.com/company/keeeb,Keeeb they help companies to accelerate digital transformation through machine learning.
iDAvatars,https://www.crunchbase.com/organization/idavatars,"Artificial Intelligence (AI), Education, Natural Language Processing","Mequon, Wisconsin, United States",2013-01-01,year,2609990,USD,2609990,iDAvatars is a next generation of interactive mobile technology that thrives on the relationship with the user.,"193,291",,"183,214",3,2017-05-17,309990,USD,309990,1000000,USD,1000000,,,,1,Norrie Daroga,11-50,"Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software",,,Closed,For Profit,http://idavatars.com/,https://twitter.com/IDAvatars,https://www.facebook.com/pages/IDAvatars-Inc/1645982532287443?fref=ts,https://www.linkedin.com/company/3649004,"We’re committed to creating the next generation of interactive mobile technology that thrives on the relationship with the user. Their digital avatars not only have an IQ to help connect people and share information, they also possess EQ – an emotional intelligence that allows them to respond to the human condition, interacting with users with empathy and humanity. Not only do Their avatars collect and report information, they have a heart and a sense of humor. They believe that the virtual character on the other end of your conversation should be someone you trust, and someone who listens to you. Sophie, the first intelligent agent created by iDAvatars, is all of that – and much more. They are the only integrated platform in the field that combines unity animation, artificial intelligence, natural language processing, emotion recognition, automated speech recognition, and text to speech to build avatars capable of listening, having contextual conversations and responding with gestures. They capture and analyze semantic data – but words are only about half of human communication. By also collecting and analyzing data like facial expressions, gestures, vocal tone, etc, They increase the value of each avatar."
Finchloom,https://www.crunchbase.com/organization/finchloom,"Artificial Intelligence (AI), Cloud Computing, Cloud Infrastructure, Cloud Security, Consulting, Information Technology","Westlake Village, California, United States",2013-04-01,day,150000,USD,150000,"Finchloom, a proven 100% Microsoft Cloud Solutions Provider and Enterprise Microsoft Services Provider with a decade-long track record","193,890",,"183,788",1,2016-04-05,150000,USD,150000,150000,USD,150000,,,,1,Jim Richardson,51-100,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Privacy and Security, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://www.finchloom.com/,,,https://www.linkedin.com/company/finchloom/,"Finchloom (California registered S-Corporation), a Microsoft Cloud Solutions Partner, celebrated its 10th anniversary in April 2023. Over the past decade, we have specialized in helping clients understand, acquire, and implement Microsoft Cloud technology, with a focus on Microsoft 365 and Azure while realizing ROI.   Our journey began with our founder, Jim Richardson, an engineer with a deep appreciation for Microsoft. Leveraging his extensive network from a 20-year enterprise IT career, he launched Finchloom without external funding, sparking our initial organic growth.  In 2016, Brian Levine joined as a partner and angel investor, investing $150k for a 50% stake in the company. His sales acumen and connections catalyzed our growth from 2 employees and $800k annual revenue in 2016 to 9 employees and $3.4M revenue in 2019.  We further strengthened our team by bringing on Nate Jimerson as VP of Services. His leadership enabled us to meet increasing project demands while maintaining above-average service rates.   The Covid-19 pandemic in 2020 led to a surge in demand for cloud and remote work solutions. We capitalized on this trend, expanding our Azure customer base and increasing our margins on our service bill rates while also hiring a VP of Sales to build a new sales team and strategy.   Today, Finchloom boasts 25 full-time employees, 10 full-time contractors, and $10M in annual revenue. We serve 180 customers across the US, primarily commercial accounts with 500-5,000 employees and an existing IT department.  Our customers are mostly in the industries:  Healthcare, Finance, Entertainment, Retail.  Our services include reselling monthly and annual Microsoft 365 and Azure subscriptions and providing architecture, deployment, adoption, management, and support services on Retainer+Time & Materials basis. We pride ourselves on building long-term relationships with our customers and acting as strategic advisors for all things Microsoft to our customers."
Spaceknow,https://www.crunchbase.com/organization/spaceknow,"Aerospace, Analytics, Artificial Intelligence (AI), Big Data","New York, New York, United States",2013-01-01,year,5200000,USD,5200000,SpaceKnow empowers decision-makers with ultra large-scale planetary analysis. ,"196,012",,"185,813",2,2017-02-09,4000000,USD,4000000,5200000,USD,5200000,"BlueYard Capital, OTB Ventures, Reflex Capital",3,3,2,"Jerry Javornicky, Pavel Machalek",51-100,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,http://www.spaceknow.com,https://www.twitter.com/spaceknow,https://www.facebook.com/spaceknowinc,https://www.linkedin.com/company/3963328,Spaceknow is a Silicon Valley venture capital backed startup. Spaceknow brings transparency to the  global economy by tracking global economic trends from space. We develop products for  monitoring economic activity for a wide variety of both consumer and enterprise clients.
ModelSquared™,https://www.crunchbase.com/organization/modelsquared,"Artificial Intelligence (AI), Crowdfunding, Fashion, Machine Learning, Media and Entertainment, Video Streaming","Los Angeles, California, United States",2013-06-01,day,5500000,USD,5500000,ModelSquared™ uses live video and crowdfunding with AI to scout for the trendiest models,"198,084",,"187,798",2,2018-01-11,5000000,USD,5000000,5000000,USD,5000000,Trentillium Fund,1,1,,,1-10,"Artificial Intelligence (AI), Clothing and Apparel, Content and Publishing, Data and Analytics, Design, Financial Services, Media and Entertainment, Science and Engineering, Software, Video",,,Closed,For Profit,https://www.modelsquared.com,http://twitter.com/modelsquared,http://www.facebook.com/ModelSquared,,ModelSquared™ uses live video and crowdfunding with artificial intelligence to scout for the trendiest models  to reinvent the formerly archaic world of model selection and management.
Cognetivity Neurosciences,https://www.crunchbase.com/organization/cognetivity-neurosciences,"Artificial Intelligence (AI), Biotechnology, Health Care, Health Diagnostics, Medical Device, Software","West Point, Georgia, United States",2013-01-01,year,6902271,CAD,5170463,"Cognetivity Neurosciences is a Platform technology for early, rapid and easy detection of dementia.","201,116",,"190,692",4,2022-10-27,4502477,CAD,3319517,5602271,CAD,4176238,"Innovate UK, Rockshield Capital",,2,2,"Seyed-Mahdi Khaligh-Razavi, Sina Habibi",11-50,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.cognetivity.com,https://twitter.com/Cognetivity?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://www.facebook.com/Cognetivity/,https://in.linkedin.com/company/cognetivity-limited,"Cognetivity Neurosciences is a medical technology company developing an AI platform for early detection of cognitive impairment, dementia and Alzheimer's disease."
SaaSMAX,https://www.crunchbase.com/organization/saasmax,"Analytics, Business Intelligence, Data Mining, Information Technology, Predictive Analytics, SaaS","San Diego, California, United States",2013-01-19,day,635000,USD,635000,SaaSMAX is a SaaS platform to improve a vendor’s channel team efficiency and accelerate reseller channel sales performance.,"204,223",,"193,661",4,2014-08-15,50000,USD,50000,635000,USD,635000,,,,1,Dina Moskowitz,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Software",,,Active,For Profit,http://www.SaaSMAX.com,http://twitter.com/SaaSMAX,https://www.facebook.com/saasmax,https://www.linkedin.com/company/saasmax-beta,"PartnerOptimizer by SaaSMAX is the game-changing partner discovery and insights SaaS platform to improve a vendor’s channel team efficiency and accelerate reseller channel sales performance. Our proprietary data-driven approach enables channel teams to learn whether a company is a great fit for their reseller program and/or a specific reseller campaign based on how it compares to their ideal partner profile. 65% ($2.4T) of all B2B tech sales go through resellers. Yet most tech vendors feel lucky if just 20% of their resellers are actively driving revenue. It’s an industry-wide pain point that vendors are spending enormous amounts of time, resources and expense to recruit, train, nurture and incentivize the wrong ones. Available reseller discovery, insights and research methods are outdated, manual and take months and hundreds of thousands of dollars, with no guaranteed results."
Butterfleye,https://www.crunchbase.com/organization/butterfleye-inc,"Consumer Electronics, Hardware, Internet of Things, Machine Learning, Software, Video Streaming","San Mateo, California, United States",2013-01-01,year,1935200,USD,1935200,"Butterfleye offers an AI-powered, cloud-connected security camera for businesses.","205,631",,"195,004",7,2017-08-01,,,,1935200,USD,1935200,"Slow Ventures, AngelList, Bossa Invest, LAUNCH, SeedInvest",1,16,1,Ben Nader,11-50,"Artificial Intelligence (AI), Consumer Electronics, Content and Publishing, Data and Analytics, Hardware, Internet Services, Media and Entertainment, Software, Video",,,Closed,For Profit,http://www.GetButterfleye.com,http://twitter.com/butterfleyecam,http://www.facebook.com/butterfleye,http://www.linkedin.com/company/3571998,"Butterfleye offers an AI-powered, cloud-connected security camera for businesses. Butterfleye is a wireless security camera with facial recognition. Butterfleye streams in 1080p - includes motion detection, sound detection, privacy mode, facial recognition, 2-way audio, a built-in rechargeable battery, built-in storage (16GB), and free cloud HD video recordings. Butterfleye works day and night with its wide angle (120-degree), high-resolution sensors. Butterfleye is the most reliable WiFi camera; if the power or internet goes out, Butterfleye functions as normal and still captures all events. Butterfleye gives real-time alerts customized to your choosing and brings peace of mind - whenever you are away, you're still in the know."
AxonAI(ConvergentAi),https://www.crunchbase.com/organization/axonai,"Analytics, Artificial Intelligence (AI), Big Data, Machine Learning, Market Research","Harrisonburg, Virginia, United States",2013-01-01,year,1450000,USD,1450000,AxonAI applies advanced artificial intelligence technologies to develop complex reasoning products.,"208,417",,"197,662",1,2016-04-18,1450000,USD,1450000,1450000,USD,1450000,"Blu Venture Investors, Center for Innovative Technology, SAP National Security Services, AXON Connected",,4,1,Sven Brueckner,1-10,"Artificial Intelligence (AI), Data and Analytics, Design, Science and Engineering, Software",,,Closed,For Profit,http://axonai.com,https://twitter.com/AxonAIinc,https://www.facebook.com/axonai.inc/,https://www.linkedin.com/company/axonai-inc-,"Inspired by natural self-organizing systems like ant colonies and bee hives, we engineer intelligent products for major markets. Our products include big data analysis tools, UAV and sensor asset command and control software, threat modeling applications, and behavioral prediction models."
NewSci,https://www.crunchbase.com/organization/newsci--llc-,"Artificial Intelligence (AI), Big Data, Data Visualization, Information Technology, Machine Learning, Software","Tallahassee, Florida, United States",2013-10-01,day,500000,USD,500000,"NewSci combines data science and artificial intelligence to build critical software solutions for the public, education, and social sectors.","214,735",,"203,670",1,2015-08-11,500000,USD,500000,500000,USD,500000,Johnson Venture Partners,1,1,3,"Anand Mahurkar, David Lawson, Jay Goulart",1-10,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Science and Engineering, Software",,,Active,For Profit,http://www.newsci.ai,https://twitter.com/new_sci,https://www.facebook.com/newsci,https://www.linkedin.com/company/newsci-llc,"NewSci combines data science and artificial intelligence to build critical software solutions for the public, education, and social sectors. Featured products include the NewSci Emergency Call Simulator (NECS)."
Camio,https://www.crunchbase.com/organization/camio,"Machine Learning, SaaS, Security, Software, Video","San Mateo, California, United States",2013-01-01,year,1600000,USD,1600000,The real-time video search engine that powers cost-effective remote video monitoring.,"215,662",,"204,554",2,2016-01-01,,,,1600000,USD,1600000,"BoxGroup, Greylock, Freestyle Capital, Floodgate, LDV Capital",1,9,3,"Carter Maslan, Jan Jannink, Luca de Alfaro",11-50,"Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Privacy and Security, Software, Video",,,Active,For Profit,https://camio.com,https://twitter.com/camio,https://www.facebook.com/CamioCam,https://www.linkedin.com/company/camiolog,Camio is the search engine behind cost-effective video surveillance. It connects any camera to state-of-the-art Machine Learning to power modern video monitoring solutions with the efficiency and flexibility advantages of hybrid edge/cloud SaaS.
Claritas Genomics,https://www.crunchbase.com/organization/claritas-genomics,"Bioinformatics, Biotechnology, Children, Genetics, Hospital","Cambridge, Massachusetts, United States",2013-01-01,year,15000000,USD,15000000,"Claritas Genomics is a new venture, formed through a partnership between Boston Children's Hospital and Life Technologies Corp.","222,799",,"211,366",2,2015-01-26,15000000,USD,15000000,15000000,USD,15000000,"Cincinnati Children’s, Genuity Science, Boston Children's Hospital, Cerner, Cerner Capital",2,5,2,"Mary Cortizas, Nurjana Bachman",11-50,"Biotechnology, Community and Lifestyle, Data and Analytics, Health Care, Science and Engineering",,,Active,For Profit,http://claritasgenomics.com,https://www.twitter.com/claritas4kids,,https://www.linkedin.com/company/3182411,"Claritas Genomics is a new venture, formed through a partnership between Boston Children's Hospital and Life Technologies Corp. Claritas develops next-generation, genetic and genomics-based diagnostic testing solutions. The venture combines advanced instrumentation, software and bioinformatics capabilities with sophisticated clinical interpretation by specialist physicians and medical genomics experts at Boston Children’s Hospital, a Harvard teaching hospital and the top-ranked pediatric hospital in the US."
Optimoz,https://www.crunchbase.com/organization/optimoz,"Artificial Intelligence (AI), Cloud Computing, Developer Platform, Enterprise Software, Generative AI, Government, Health Care, Machine Learning","Rockville, Maryland, United States",2013-01-01,year,2251100,USD,2251100,"Optimoz drives enterprise transformation with Generative AI, Cloud, and Health IT, enabling smarter decisions, agility, and innovation.","223,532",,"212,066",2,2018-05-22,2000000,USD,2000000,2251100,USD,2251100,Global Environment Fund Management,1,1,1,Naresh Patel,11-50,"Artificial Intelligence (AI), Data and Analytics, Government and Military, Health Care, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://optimoz.com,https://twitter.com/optimoz1,https://www.facebook.com/optimozinc/,https://www.linkedin.com/company/optimozinc,"Optimoz is at the forefront of leveraging cutting-edge technologies to drive enterprise transformation. With expertise in Generative AI, Cloud Solutions, and Health IT, we empower organizations to overcome complex technical challenges and unlock new possibilities. Our innovative solutions enable enterprises to harness breakthrough insights for smarter decision-making, enhance productivity and agility, and accelerate solution development with precision and reliability. At Optimoz, we go beyond technology by providing the leadership, experience, and proven processes necessary to maximize the value of your enterprise’s capabilities. Our integrated security approach ensures protection across infrastructure, platform, and application layers, while our focus on optimization reduces operational costs and mitigates enterprise risks. Whether it’s reshaping healthcare IT, advancing cloud infrastructure, or driving innovation with Generative AI, Optimoz is your trusted partner in achieving transformative outcomes. Let us help you redefine what’s possible for your enterprise."
LensBricks INC,https://www.crunchbase.com/organization/lensbricks-inc,"Computer Vision, Hardware, Software","Mountain View, California, United States",2013-12-04,day,1000000,USD,1000000,LensBricks INC is a company that develops Mobile Applications across various operating platforms.,"227,420",,"215,739",4,2019-01-01,,,,1000000,USD,1000000,"Lux Capital, Exfinity Venture Partners, Highway1, Globevestor, North Bridge Venture Partners & Growth Equity",1,7,2,"Pranav Mishra, Rajeswari Kannan",1-10,"Hardware, Software",,,Active,For Profit,http://www.lensbricks.com,http://twitter.com/LensBricks,http://www.facebook.com/pages/Lensbricks/344441472362457,https://www.linkedin.com/company/lensbricks,"LensBricks aims to democratize imaging for insights. LensBricks was founded by luminaries in the field of computational imaging, computer vision and big data. The team has vast experience in combining camera hardware, software and cloud to spawn new forms of imaging and unique visual experiences to the market."
Thoughtly,https://www.crunchbase.com/organization/thoughtly,"Artificial Intelligence (AI), Machine Learning, Natural Language Processing","New York, New York, United States",2013-02-01,day,2625000,USD,2625000,"Thoughtly leverages machine learning and natural language processing for the automated analysis, visualization and summarization of text.","230,854",,"218,984",2,2015-02-26,2500000,USD,2500000,2625000,USD,2625000,,,,1,Chase Perkins,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,http://www.thoughtly.co,http://twitter.com/thoughtly_me,https://www.facebook.com/ThoughtlyApp,http://www.linkedin.com/company/thoughtly,"Thoughtly builds natural language processing tools and products that reimagine how we discover, read and experience text. We are focused on delivering highly capable machine learning tools that provide exceptional analysis, immersive visualizations and meaningful summaries of text. Thoughtly’s system can be a force multiplier for organizations as current natural language tools are often inadequate for specific job functions. Expanding on our core technology, we seek to provide tools that provide reliable insight to enterprise clients."
Body Labs,https://www.crunchbase.com/organization/body-labs,"3D Technology, Artificial Intelligence (AI), Computer Vision, Developer APIs, Machine Learning","New York, New York, United States",2013-03-01,day,13200000,USD,13200000,Body Labs is a horizontal solution provider of human-aware AI.,"231,024",,"219,143",2,2015-11-03,11000000,USD,11000000,13200000,USD,13200000,"FirstMark, OUP (Osage University Partners), Intel Capital, New York Angels, Catalus Capital",2,11,4,"Alex Weiss, Bill O'Farrell, Eric Rachlin, Michael Black",11-50,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",,,Closed,For Profit,https://www.bodylabs.com,,,,"Body Labs is a horizontal solution provider of human-aware AI that understands the way we move and how we’re shaped to make our world more personal. The company is comprised of the best in artificial intelligence, computer vision, and body modeling. It aims to deliver human-aware AI as the next digital platform to empower the capture and use of 3D body motion and shape for numerous industries. It was founded in 2013 and is headquartered in New York, New York."
Wit.ai,https://www.crunchbase.com/organization/wit-ai,"Artificial Intelligence (AI), Computer, Developer APIs, Machine Learning, Software","Palo Alto, California, United States",2013-10-31,day,3120000,USD,3120000,Wit.ai makes it easy for developers to build a Siri-like speech interface for their apps or devices.,"232,437",,"220,475",2,2014-10-15,3000000,USD,3000000,3120000,USD,3120000,"Andreessen Horowitz, Y Combinator, New Enterprise Associates, Alven, SV Angel",1,10,3,"Alexandre Lebrun, Laurent Landowski, Willy Blandin",1-10,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Science and Engineering, Software",,,Active,For Profit,https://www.wit.ai/,http://www.twitter.com/WitNL,http://www.facebook.com/pages/WitAI/659704860731385,http://www.linkedin.com/company/wit-ai,"Wit.ai makes it easy for developers to build a Siri-like speech interface for their app or device. It's an API that turns natural language (speech or messages) into actionable data. Wit.ai is a Y Combinator company based in Palo Alto, CA."
MeetingSift,https://www.crunchbase.com/organization/livesift,"Analytics, Artificial Intelligence (AI), Cloud Computing, Collaboration, Enterprise Software, Meeting Software, SaaS","San Francisco, California, United States",2013-01-01,year,885000,USD,885000,"MeetingSift is a SaaS platform using AI and data analytics to deliver deep, actionable insights from meetings across the enterprise.","233,282",,"221,284",4,2017-05-23,,,,885000,USD,885000,"Alchemist Accelerator, Blue Startups, XLR8UH",,3,3,"Aaron Rosa, Alex Bergo, PhD, Viil Lid, PhD",11-50,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Messaging and Telecommunications, Other, Science and Engineering, Software",,,Active,For Profit,http://www.meetingsift.com,http://twitter.com/meetingsift,http://www.facebook.com/MeetingSift,https://www.linkedin.com/company/sift-co-,"MeetingSift delivers deep, actionable insights from meetings across the enterprise. By combining collaborative tools, artificial intelligence, and data analytics, MeetingSift offers an enterprise SaaS platform that empowers decision makers with deep insights directly from the front line, in real-time. MeetingSift has built in virality that delivers both single user utility and multi-user utility, in addition to enterprise utility."
Fx Lambda,https://www.crunchbase.com/organization/fx-lambda,"Agriculture, Internet of Things, Predictive Analytics, Robotics, Software, Wearables","Wilmington, Delaware, United States",2013-12-10,day,2100000,USD,2100000,Smart Agriculture technology company.,"233,590",,"221,567",3,2016-10-22,1200000,USD,1200000,1700000,USD,1700000,New England Football Club,,1,1,Keth Patsanza,11-50,"Agriculture and Farming, Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Internet Services, Science and Engineering, Software",,,Closed,For Profit,http://www.fx-lambda.xyz,https://twitter.com/fx_lambda,https://www.facebook.com/fxlambda/,https://www.linkedin.com/in/fxlambda,We are an engineering company that craft Internet of Agriculture technical solutions for clients around the world through research and development for the modern connected farming world.
Ubix Labs,https://www.crunchbase.com/organization/ubix-labs,"Analytics, Artificial Intelligence (AI), Big Data, Cloud Computing, Internet of Things, Real Time","Irvine, California, United States",2013-01-01,year,3550000,USD,3550000,"Ubix is an AI-on-demand service that helps users of all skill levels develop and deploy big, fast data architecture and AI pipelines.","237,955",,"225,662",4,2016-09-15,,,,1550000,USD,1550000,"Voyager Capital, Irish Aquisitions, LLC",,2,3,"John Burke, Mark McNally, Miles Mahoney",11-50,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Other, Science and Engineering, Software",,,Active,For Profit,https://ubixlabs.com/,,,https://www.linkedin.com/company/ubix-ai/about/,"Ubix is an AI-on-demand service that helps users of all skill levels develop and deploy big, fast data architecture and AI pipelines. Its patent-pending machine learning engine is trained by each input, interaction, and outcome; growing in knowledge and impact over time and creating an enterprise Supermind that improves productivity, creativity, eliminates error, mitigates “brain drain”, supports governance, and ultimately accelerates time to value. It was founded in 2013 and is headquartered in San Juan Capistrano, California."
Antuit,https://www.crunchbase.com/organization/antuit,"Artificial Intelligence (AI), Consumer Goods, Industrial Manufacturing, Management Consulting, Retail, SaaS, Software","Frisco, Texas, United States",2013-01-01,year,59980511,USD,59980511,Antuit is a provider of artificial intelligence (AI)-powered Software-as-a-Service solutions specific to forecasting and merchandising.,"238,680",,"226,338",2,2015-01-22,56000000,USD,56000000,59980511,USD,59980511,"Goldman Sachs, GS Growth, Zodius Capital",2,3,4,"Arijit Sengupta, Kumar Ritesh, Neeraj Bhargava, Orkan Akcan",251-500,"Artificial Intelligence (AI), Commerce and Shopping, Consumer Goods, Data and Analytics, Manufacturing, Professional Services, Science and Engineering, Software",,,Closed,For Profit,https://www.antuit.ai,https://twitter.com/AntuitAnalytics,https://www.facebook.com/Antuit,https://www.linkedin.com/company/antuit,"Antuit is a Goldman Sachs backed AI solutions leader in the Retail, Consumer Goods, and Manufacturing industries. Since 2013, Antuit has been on a mission to help leading multi-national and high-growth companies predict, shape and meet demand. Combining deep domain expertise with proprietary solutions and technologies like machine learning and AI, Antuit delivers revenue and margin growth, improved supply chain efficiency, and enhanced customer experiences."
Pavlok,https://www.crunchbase.com/organization/pavlok,"Consumer Electronics, Human Computer Interaction","Boston, Massachusetts, United States",2013-01-01,year,200000,USD,200000,Pavlok is an electronic wristband that helps users create and maintain good habits.,"238,836",,"226,483",3,2015-10-29,,,,200000,USD,200000,"MassChallenge, Bolt, IncWell, Scott N. Miller, Ramit Sethi",1,6,1,Maneesh Sethi,11-50,"Consumer Electronics, Design, Hardware, Science and Engineering",,,Active,For Profit,http://pavlok.com/,https://twitter.com/Pavlok,https://www.facebook.com/PavlokWearable,https://www.linkedin.com/company/pavlok/,"Pavlok is an electronic wristband that helps you create and maintain good habits while punishing the bad ones. Use Pavlok to connect with existing services to deliver the lasting performance customers demand. Any developer can use Pavlok’s open API to increase compliance and improve communication with users. For designers of tracking apps, other wearable devices, digital course producers, or anyone who could use positive and negative feedback to drive stickiness for their service, Pavlok provides a seamless solution."
Rex Animal Health,https://www.crunchbase.com/organization/rex-animal-health,"Bioinformatics, Biotechnology, Health Care, Medical, Veterinary","Kansas City, Missouri, United States",2013-01-01,year,145000,USD,145000,Rex is take care animal health to the 21st century by making veterinary medicine and husbandry data driven.,"240,257",,"227,827",4,2019-01-08,,,,145000,USD,145000,"Plug and Play, Techstars, SAP.iO, Precursor Ventures, Sprint Accelerator",1,6,2,"Amado Guloy, Haven Moore",1-10,"Biotechnology, Data and Analytics, Health Care, Science and Engineering",,,Active,For Profit,http://www.rexanimalhealth.com/,http://twitter.com/rexanimalhealth,http://www.facebook.com/rexanimalhealth,http://www.linkedin.com/company/3807980,"Rex is on a mission to bring animal health to the 21st century by making veterinary medicine and husbandry data driven. They believe that data has the power to transform the animal health industry as it has transformed the fields of finance, weather, and human health. By bringing together data from various sources and time periods, the insights they produce can reshape: 1) the way pharmaceutical companies discovers new gene targets and develops drugs, 2) the way veterinarians manage chronic diseases in animals, and 3) the way the community understands and perceives animal health. "
Concilio Labs,https://www.crunchbase.com/organization/concilio-labs,"Analytics, Big Data, Business Intelligence, Hospitality, Machine Learning, Natural Language Processing, Predictive Analytics, Software","Mclean, Virginia, United States",2013-11-01,day,500000,USD,500000,Enabling hoteliers with actionable insights to create guest experiences,"243,321",,"230,703",1,2014-10-01,500000,USD,500000,500000,USD,500000,,,,2,"Dustin Keefer, Terri Miller",11-50,"Artificial Intelligence (AI), Data and Analytics, Software, Travel and Tourism",,,Active,For Profit,https://www.conciliolabs.com,http://twitter.com/ConcilioLabs,http://www.facebook.com/ConcilioLabs,http://www.linkedin.com/company/concilio-labs,"Concilio Labs was established to drive next-generation hotel personalization through technology. We design and develop technology to help hoteliers understand who their guests truly are, and personalize interactions between hotels and their guests.  Concilio Insights utilizes big data analyzation to personalize interactions between hotels and their clients. Concilio Insights provides hotels a way to understand who their guests are and a platform for providing the full spectrum personalization today’s travelers expect. Our product span multiple touch points including smartphone, tablet, mobile apps, and on premise experiences.  We’re changing the way hoteliers understand and communicate with their guests pre, during and post stay."
Turi,https://www.crunchbase.com/organization/graphlab,"Analytics, Artificial Intelligence (AI), Big Data, Machine Learning, Software","Seattle, Washington, United States",2013-05-01,day,25250000,USD,25250000,Turi is a machine learning platform that creates big data analytics products for its users.,"245,283",,"232,542",2,2015-01-08,18500000,USD,18500000,25250000,USD,25250000,"New Enterprise Associates, Madrona, Vulcan Capital, Opus Capital",2,4,5,"Carlos Guestrin, Danny Bickson, Haijie Gu, Joseph Gonzalez, Yucheng Low",11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Closed,For Profit,https://turi.com,https://twitter.com/turiinc,https://www.facebook.com/turiinc/,https://www.linkedin.com/company/dato,"Turi is a machine learning platform that creates big data analytics products for its users. This open source project was initially intended for applying large scale machine learning to graph analysis. The functionality of its product has since been greatly expanded to include tables, text, as well as images and is now in broad use to make recommendations, detect fraud, conduct customer sentiment analysis, and generally build predictive apps at many notable e-tailers, service providers, and Fortune 5000 firms, including Zillow, ExxonMobil, StumbleUpon, Adobe, Pandora, and Bosch.  Turi was launched as Dato  in 2013 by Danny Bickson, Haijie Gu, Yucheng Low, Joseph Gonzalez, and Carlos Guestrin. It is based in Seattle, W.A."
