Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
edgetrace,https://www.crunchbase.com/organization/edgetrace,"Artificial Intelligence (AI), Computer Vision, Information Technology, Internet","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,EdgeTrace makes video data easily available and actionable for important businesses.,"71,732",,"66,486",1,2024-02-27,500000,USD,500000,500000,USD,500000,"Y Combinator, ZAKA VC, Syntax Ventures",1,3,2,"David Okao, Kyle Orciuch",1-10,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://www.edgetrace.ai,,,https://www.linkedin.com/company/edgetrace,EdgeTrace makes video data easily available and actionable for important businesses.
PermitPortal,https://www.crunchbase.com/organization/permitportal,"Artificial Intelligence (AI), Construction, Real Estate","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,"PermitPortal offers AI insights, local intelligence, and automated workflows for developers to navigate pre-construction processes.","71,783",,"66,536",1,2024-12-04,500000,USD,500000,500000,USD,500000,"Y Combinator, Rebel Fund",1,2,2,"Alexandru Enache, Radu Mazilu",11-50,"Artificial Intelligence (AI), Data and Analytics, Real Estate, Science and Engineering, Software",,,Active,For Profit,https://permitportalapp.com/,https://x.com/permitportal,,https://www.linkedin.com/company/permitportal/,
Switchpoint AI,https://www.crunchbase.com/organization/switchpoint-ai,"Generative AI, Software","Springfield, Illinois, United States",2024-08-19,day,150000,USD,150000,"Switchpoint AI focuses on routing your LLM query to the best model, maximizing performance while minimzing cost.","72,344",,"67,071",1,2025-05-05,150000,USD,150000,150000,USD,150000,Honors Fund,1,1,2,"Henry Michaelson, Yash Agrawal",1-10,"Artificial Intelligence (AI), Software",,,Active,,https://www.switchpoint.dev/,,,https://www.linkedin.com/company/switchpoint-ai/,"Switchpoint AI is a company focused on routing your LLM query to the best model, maximizing performance while minimizing cost. Interact through a polished chat interface like ChatGPT or utilize the OpenAI-compatible API."
Permitify,https://www.crunchbase.com/organization/permitify,"Construction, Generative AI, Software","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,Permitify is an AI tool that helps review building plans and ensures they follow building codes.,"72,371",,"67,098",1,2025-03-12,500000,USD,500000,500000,USD,500000,"Y Combinator, Unpopular Ventures",1,2,2,"Adam Chandler, Alexander Densley",1-10,"Artificial Intelligence (AI), Real Estate, Software",,,Active,For Profit,https://www.permitify.com/,,,https://www.linkedin.com/company/permitifyco/,
EVO Pod AI,https://www.crunchbase.com/organization/evo-pod,"Artificial Intelligence (AI), Charging Infrastructure, Retail, Retail Technology, Robotics","Raleigh, North Carolina, United States",2024-03-20,day,350000,USD,350000,AI-Powered Unattended Stores for EV charging stations.,"72,408",,"67,135",1,2025-05-04,350000,USD,350000,350000,USD,350000,,,,,,1-10,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Hardware, Science and Engineering, Software, Transportation",,,Active,For Profit,https://www.evopod.ai,https://x.com/evopod,,,"EVOpod.ai is building the first autonomous retail network designed for EV charging infrastructure. By combining AI, robotics, and modular design, EVOpod delivers unattended retail pods that offer 24/7 access to essentials at fast charging sites — with no staff required. The company provides turnkey installation for qualified locations at no upfront cost, in exchange for long-term partnerships.  A scalable deployment model, EVOpod is redefining convenience for the EV era."
Jenova,https://www.crunchbase.com/organization/jenova-d21f,Artificial Intelligence (AI),"New York, New York, United States",2024-02-01,month,105000,USD,105000,Jenova provides a research platform that searches information across multiple sources in real time.,"72,479",,"67,203",1,2024-11-15,105000,USD,105000,105000,USD,105000,,,,1,Boris Wang,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.jenova.ai,,,https://www.linkedin.com/company/jenova-ai,Jenova provides a research platform that searches information across multiple sources in real time. The platform allows users to create documents and reports based on gathered data. It offers tools for conducting research and organizing information. Users can access up-to-date content for research needs. The platform supports document creation for professional purposes.
Melty,https://www.crunchbase.com/organization/melty-763f,"Artificial Intelligence (AI), Developer Tools, Generative AI","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,Melty offers an open-source AI code editor that helps engineers write production-ready code and better understand coding.,"72,724",,"67,434",1,2024-09-25,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Charlie Holtz, Jackson de Campos",1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://melty.sh/,https://x.com/charliebholtz,,https://www.linkedin.com/company/meltylabs/,
PropulsionAI,https://www.crunchbase.com/organization/propulsionai-6859,"Artificial Intelligence (AI), Information Technology, Software","San Francisco, California, United States",2024-04-01,month,200000,USD,200000,Ship custom LLM apps faster with unmatched accuracy,"72,909",,"67,608",1,2024-05-06,200000,USD,200000,200000,USD,200000,Berkeley SkyDeck Fund,1,1,2,"Harsh Nigam, Rohit Hazra",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://propulsionhq.com,,,https://www.linkedin.com/company/propulsionhq,"PropulsionAI is an end-to-end LLM development platform that enables enterprises to innovate LLM apps rapidly while drastically improving performance and accuracy at each stage, ensuring safety and security. Our mission is to help enterprises take their LLM apps from ideas to production in days, not months."
Kismet,https://www.crunchbase.com/organization/kismet-cf57,"Artificial Intelligence (AI), Information Technology, Software","New York, New York, United States",2024-01-01,year,250000,USD,250000,Kismet builds AI solutions to help hotels grow direct sales by automating their tasks.,"73,032",,"67,727",1,2024-06-05,250000,USD,250000,250000,USD,250000,Antler,,1,1,Jason Cincotta,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://makekismet.com/,,,https://www.linkedin.com/company/hastobekismet/,
QX,https://www.crunchbase.com/organization/qxventures,"Artificial Intelligence (AI), Blockchain, Enterprise, Enterprise Applications, SaaS","Tempe, Arizona, United States",2024-08-01,day,115000,USD,115000,QX is a deep-tech software company committed to transforming human lives and the enterprise landscape through cutting-edge innovations.,"73,213",,"67,895",1,2024-11-05,115000,USD,115000,115000,USD,115000,CDP Venture Capital,1,1,3,"Hristijan Jankulovski, Teodor Bogoeski, Zoran Nasteski",11-50,"Apps, Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Other, Science and Engineering, Software",,,Active,For Profit,https://qx.ventures,https://twitter.com/QXventures,,https://www.linkedin.com/company/qxventures,"QX is a deep-tech software company committed to transforming human lives and the enterprise landscape through cutting-edge innovations. Our team of entrepreneurs and engineers offers decades of experience in building user-friendly solutions that seamlessly integrate the latest AI and blockchain advancements. Specializing in Small Language Models (SML), blockchain, and decentralized identities, we focus on boosting operational, security, and even emotional efficiency for both individuals and organizations. Over the past 15 years, we’ve placed a strong emphasis on open-source development and have been proudly backed by top global investors and accelerators. Looking ahead, we’re harnessing the transformative power of SML—bolstered by blockchain-grade security and privacy—to create personalized AI advisors for consumers and enterprises alike. We’ve launched multiple products with major global enterprises and brands in banking, tourism, retail, fashion, and consumer goods. Our work has been recognized by partners such as Coca-Cola HBC, Banca Mediolanum, Domar Mall, Veranda Mall, NGI TrustChain, Startupbootcamp, Societe Generale Bank Group, CDP, and EBRD, among others. At QX, we pursue deep-tech innovations with a vision of building a more connected, intelligent, and efficient world—one that helps businesses and people thrive in the digital era."
Reticular,https://www.crunchbase.com/organization/reticular-8fff,"Artificial Intelligence (AI), Biotechnology, Life Science, Therapeutics","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,Reticular is an AI based Biotechnology Research firm that discover bilogical drugs with limited data.,"73,250",,"67,931",1,2024-12-04,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"John Yang, Nithin Parsan",1-10,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.reticular.ai/,https://x.com/ReticularAI,,https://www.linkedin.com/company/reticular-yc-f24,
ISSEN,https://www.crunchbase.com/organization/issen,"Consumer Software, Education, Generative AI","New York, New York, United States",2024-01-01,year,500000,USD,500000,"ISSEN is an AI app that delivers personalized, engaging, and effective language learning tailored to personalized goals.","73,287",,"67,961",1,2024-12-04,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Anton Apostolatos, Mariano Sorgente",1-10,"Artificial Intelligence (AI), Education, Software",,,Active,For Profit,https://www.issen.com/,,,,
QiMana,https://www.crunchbase.com/organization/qimana,"Artificial Intelligence (AI), Business Development, Consulting","Baton Rouge, Louisiana, United States",2024-01-01,year,1000000,USD,1000000,"QiMana uses AI, mentorship, and frameworks to support businesses.","73,756",,"68,408",1,2025-02-26,1000000,USD,1000000,1000000,USD,1000000,"Boot64 Ventures, Innovation Catalyst, Meaux Enterprises, Rolfe McCollister",1,4,1,Chris Meaux,1-10,"Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://qimana.ai/,,https://www.facebook.com/profile.php?id=61572622181934#,https://www.linkedin.com/company/qimana-inc/,"QiMana offers complete business assistance, utilizing AI, human mentorship, and strategic frameworks to guide companies through all phases of growth."
Redouble AI,https://www.crunchbase.com/organization/redouble-ai,"Artificial Intelligence (AI), Information Technology, Software","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,Redouble AI is a IT internet firm offering a software that solve the problem to keep human in the loop.,"73,837",,"68,481",1,2024-09-25,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,3,"Andrey Santrosyan, Haotian Li, Martin-Immanuel Bittner",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.redouble.ai/,,,https://www.linkedin.com/company/redouble-ai/,
Andoria,https://www.crunchbase.com/organization/andoria-d4d5,"Artificial Intelligence (AI), Machine Learning, Software","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,Andoria is an AI automation platform for businesses to automate manual and repetitive tasks on the web.,"73,984",,"68,621",1,2024-12-04,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Anirudh Ramprasad, Daryl Budiman",1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://andoria.ai/,https://x.com/andoria_ai,,https://www.linkedin.com/company/andoriaai/,
dmodel,https://www.crunchbase.com/organization/d-model,"Artificial Intelligence (AI), Developer APIs, Generative AI","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,"dmodel allows firms to see how AI thinks and change its responses, boosting customer service without complete retraining.","74,047",,"68,680",1,2024-09-25,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Anish Tondwalkar, Daniel Moon",1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://dmodel.ai/,,,https://www.linkedin.com/company/dmodel/,
DreamRP,https://www.crunchbase.com/organization/dreamrp,"Artificial Intelligence (AI), Generative AI, Media and Entertainment","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,"DreamRP empowers creators to engage fans through ethical AI, turning characters into chatbots for interactive storytelling.","74,119",,"68,748",1,2024-09-25,500000,USD,500000,500000,USD,500000,"Y Combinator, Pioneer Fund",1,2,2,"Nina Hu, Phillip Huang",1-10,"Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Science and Engineering, Software",,,Active,For Profit,https://www.dreamrp.com/,https://x.com/dreamrpofficial,https://www.facebook.com/people/Dream-RP/61564171643804/,https://www.linkedin.com/company/dreamrp/,
Overstand Labs,https://www.crunchbase.com/organization/overstand-labs,"Artificial Intelligence (AI), Sales, Software","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,Overstand Labs serves as an exemplary cross-selling engine for prominent software enterprises.,"74,211",,"68,838",1,2024-09-25,500000,USD,500000,500000,USD,500000,"Y Combinator, Unpopular Ventures",1,2,3,"Derrick Cheng, Mihir Patil, Senta Knuth",1-10,"Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://www.overstandlabs.com/,,,https://www.linkedin.com/company/overstand-labs,
Substrate,https://www.crunchbase.com/organization/substrate-2542,"Artificial Intelligence (AI), Health Care, Robotic Process Automation (RPA)","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,"Substrate uses AI to help medical billing teams by automating data entry and repetitive tasks, boosting efficiency and accuracy.","74,352",,"68,970",1,2024-09-25,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Ayo Omojola, Inderpal Singh",1-10,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.substrate.cc/,http://x.com/substrate_cc,,https://www.linkedin.com/company/substratecc/,
TatchAI,https://www.crunchbase.com/organization/tatchai,"Artificial Intelligence (AI), B2B, SaaS","New York, New York, United States",2024-01-01,year,250000,USD,250000,TatchAI is a Practical AI for asset managers.,"74,902",,"69,491",2,2024-06-26,,,,250000,USD,250000,"Antler, Endeavor Miami",1,2,2,"Dakotah Rice, Tushar Nair",1-10,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",,,Active,For Profit,https://www.tatch.ai/,,,https://www.linkedin.com/company/tatchai,Building practical AI for asset management starting with co-workers for finance and investor relations teams.
HealthSpark,https://www.crunchbase.com/organization/healthspark-0d10,"Artificial Intelligence (AI), Generative AI, Health Care","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,"HealthSpark streamlines admin tasks for physical therapists, automating insurance, scheduling, and charting.","75,072",,"69,655",1,2024-12-04,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Jonah Tuchow, Stephen Grinich",1-10,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.joinhealthspark.com/,https://x.com/joinhealthspark,,https://www.linkedin.com/company/health-spark,
Promi,https://www.crunchbase.com/organization/promi-405b,"E-Commerce, Machine Learning, SaaS","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,"Promi revolutionizes e-commerce pricing by implementing dynamic, personalized discounts, maximizing customer engagement and satisfaction.","75,375",,"69,948",1,2024-09-25,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Jiaxin Lin, Peter Moot",1-10,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Software",,,Active,For Profit,https://www.usepromi.com/,,,https://www.linkedin.com/company/promi-discounts/,
AutoPallet Robotics,https://www.crunchbase.com/organization/autopallet-robotics,"Machine Learning, Robotics, Warehouse Automation","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,AutoPallet Robotics automates case picking in warehouses with swarms of agile mobile robots using existing infrastructure.,"75,433",,"70,003",1,2024-09-25,500000,USD,500000,500000,USD,500000,"Y Combinator, Pioneer Fund",1,2,2,"Eric Miller, Nathan Yee",1-10,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software, Transportation",,,Active,For Profit,https://autopallet.bot/,,,https://www.linkedin.com/company/autopallet-robotics/,
Artifact,https://www.crunchbase.com/organization/artifact-12bf,"Artificial Intelligence (AI), Electronic Design Automation (EDA), Software","Atlanta, Georgia, United States",2024-01-01,year,500000,USD,500000,"Artifact provides AI solutions for electrical design, engineering calculations, multi-fidelity system design, and material bill generation.","75,703",,"70,259",1,2025-03-12,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Antony Samuel, Corbin Klett",1-10,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",,,Active,For Profit,https://www.artifact.engineer/,https://x.com/ArtifactEngr,,https://www.linkedin.com/company/artifact-engineer/,
Preppr.ai,https://www.crunchbase.com/organization/preppr-ai,"Artificial Intelligence (AI), Risk Management, Software, Training","Evergreen, Colorado, United States",2024-01-01,day,687500,USD,687500,"An AI-powered platform that helps individuals, businesses, and governments simulate and prepare for disasters with data-driven precision.","75,793",,"70,347",2,2025-01-01,597500,USD,597500,597500,USD,597500,,,,1,Justin Snair,1-10,"Artificial Intelligence (AI), Data and Analytics, Education, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://www.preppr.ai,,,https://www.linkedin.com/company/prepprai/,"Preppr is a generative AI platform designed to revolutionize disaster preparedness, exercises, and simulations by making them scalable, data-driven, and economically incentivized. It enables governments, military, businesses, and communities to create, distribute, and track disaster readiness activities while introducing tokenized incentives that reward engagement and drive measurable risk reduction. Currently available with document analysis, threat intelligence gathering, and a compliant exercise design and delivery, Preppr allows governments, military, hospitals, and corporations to generate AI-assisted disaster exercises and simulations that test preparedness strategies under real-world conditions. These exercises can be designed and distributed to community collectives—schools, nonprofits, businesses, and households—that adapt and implement them based on their specific needs. Preppr is developing its collective intelligence and incentive components, which will enable collaborative preparedness networks and introduce tokenized rewards that recognize engagement in exercises, simulations, and other preparedness activities. These tokens will be sellable, pooled for community projects, or can donated to underprepared areas, creating a market-driven approach to resilience. By integrating AI-powered exercises, swarm intelligence, and tokenized incentives, Preppr transforms disaster preparedness into an interactive, collaborative, and economically viable system that benefits individuals, organizations, and entire communities."
Wurkzen AI,https://www.crunchbase.com/organization/wurkzen-ai,"Artificial Intelligence (AI), CRM, Enterprise Resource Planning (ERP), Generative AI, Payments, Project Management, SaaS","Miami, Florida, United States",2024-11-21,day,800000,USD,800000,A B2B SaaS for Human and Agentic AI Teams,"75,838",,"70,392",1,2025-01-21,800000,USD,800000,800000,USD,800000,Techstars,,1,,,1-10,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Other, Payments, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://wurkzenai.com,,,,"Wurkzen is the first B2B SaaS platform designed for Human and Agentic AI Teams. It unifies CRM, project management, and Agentic AI teammates like the Wurkzen Rainmaker — an agentic sales agent. Rainmakers work alongside your human sales team, either actively assisting or working autonomously; their activities and performance are tracked just likeany employee. Wurkzen’s generative AI then analyzes all actions, providing feedback to both human and AI teammates to continuously improve sales and operations."
raia,https://www.crunchbase.com/organization/r-a-i-a,"Artificial Intelligence (AI), Information Technology, SaaS","Sarasota, Florida, United States",2024-06-02,day,1000000,USD,1000000,AI Agents for Businsss,"75,925",,"70,476",1,2024-09-01,1000000,USD,1000000,1000000,USD,1000000,,,,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://raiaai.com,,,,"AI that works for You. Say hello to raia™, the first end-to-end AI solution for organizations and teams looking to save money and time by automating time-consuming and costly tasks"
Demeter,https://www.crunchbase.com/organization/demeter-9699,"Artificial Intelligence (AI), Financial Services, Software","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,Demeter is an artificial intelligence platform aimed at optimizing returns on private investments.,"76,057",,"70,604",1,2025-03-12,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Dev Jain, Qiaochu Li",1-10,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",,,Active,For Profit,https://www.joindemeter.com/,,,https://www.linkedin.com/company/joindemeter/,
Simplex,https://www.crunchbase.com/organization/simplex-83c6,"Artificial Intelligence (AI), B2B, Data Collection and Labeling, Machine Learning, Robotics","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,Simplex generates on-demand vision datasets from 3D scenes to train AI models helping companies save time in data collection.,"76,199",,"70,740",2,2025-03-31,,,,500000,USD,500000,"Y Combinator, Pioneer Fund, SBXi, Tarek Alaruri",1,4,2,"Marco Nocito, Shreya Karpoor",1-10,"Artificial Intelligence (AI), Data and Analytics, Hardware, Other, Science and Engineering, Software",,,Active,For Profit,https://www.simplex.sh/,https://x.com/simplexdata,,https://www.linkedin.com/company/simplex-data/,
Dimely,https://www.crunchbase.com/organization/dimely-21b4,"Accounting, Artificial Intelligence (AI), Billing","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,Dimely is a company that develops AI-powered agents designed to automate finance workflows for B2B SaaS finance teams.,"76,279",,"70,817",1,2024-09-25,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"David Pang, Peter Sun",1-10,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Payments, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://www.dimely.co/,https://x.com/UseDimely,,https://www.linkedin.com/company/usedimely/,
OraClaim,https://www.crunchbase.com/organization/oraclaim,"Artificial Intelligence (AI), Internet, Legal, Legal Tech, Software","Los Altos, California, United States",2024-01-01,year,145000,USD,145000,OraClaim is an AI based IT and information firm offering a software to automate legal cases drafting and written products.,"76,486",,"71,008",1,2024-12-27,145000,USD,145000,145000,USD,145000,"Right Side Capital Management, Forum Ventures",,2,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://www.oraclaim.com/,,,https://www.linkedin.com/company/oraclaim/,
Gait,https://www.crunchbase.com/organization/gait,"Artificial Intelligence (AI), Developer Tools, Generative AI","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,"Gait is a Cursor and VS Code extension that reveals prompts behind code, enables conversation continuity, and tracks AI use.","76,747",,"71,259",1,2024-12-04,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Alex Hsia, Kyle Li",1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://getgait.com/,https://x.com/getgait,,https://www.linkedin.com/company/gaitinc/,
Jump AI,https://www.crunchbase.com/organization/jump-ai-5e42,"Artificial Intelligence (AI), Developer APIs, SaaS","Dover, Delaware, United States",2024-01-01,year,345000,USD,345000,Jump AI builds custom integrations for any API and creates the specific capabilities that customers need.,"76,930",,"71,429",2,2024-11-01,145000,USD,145000,345000,USD,345000,"Right Side Capital Management, Forum Ventures, Elev X!",1,3,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://jump2scale.com/,,,https://www.linkedin.com/company/jump-labs-ai/,
Threadguy LLC,https://www.crunchbase.com/organization/threadguy-llc,"Artificial Intelligence (AI), Enterprise Software, Software","Los Angeles, California, United States",2024-11-11,day,4000000,USD,4000000,AI Universal Document Converter,"77,101",,"71,594",1,2024-12-08,4000000,USD,4000000,4000000,USD,4000000,"ACF Investors, Eric Schmidt Angel Investments",1,2,1,Ana Rod,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://threadguyllc.com/,,,https://www.linkedin.com/company/threadguy-llc/about/,"Advanced AI-powered document conversion technology transforming how organizations handle file format challenges. Intelligent, secure, and enterprise-ready solutions."
Clypt,https://www.crunchbase.com/organization/clypt,"Artificial Intelligence (AI), SaaS","Long Island City, New York, United States",2024-11-26,day,1000000,USD,1000000,Clypt is an AI-powered cryptocurrency trading platform that helps retail investors make smarter investment decisions.,"77,119",,"71,609",1,2025-07-23,1000000,USD,1000000,1000000,USD,1000000,,,,1,Minjoon Kim,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,,,,,"Clypt is an AI-powered cryptocurrency trading platform that helps retail investors make smarter investment decisions. The platform offers a SaaS-based chatbot for real-time crypto insights, proprietary chart analysis tools, and educational resources. Users can upload trading charts to receive automated trend analysis, entry/exit recommendations, and risk management levels. Clypt is currently expanding its feature set to include a semi-automated trading bot, a conversational strategy builder, and a backtesting engine—allowing users to simulate and deploy custom strategies with ease. The company aims to become the go-to platform for intuitive, AI-assisted crypto trading, combining smart automation with educational transparency."
Karmen,https://www.crunchbase.com/organization/karmen-cf9b,"Artificial Intelligence (AI), Construction, Enterprise Software","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,"Karmen automates admin tasks for construction project managers by integrating with emails, project management software, and ERPs.","77,610",,"72,082",1,2024-12-04,500000,USD,500000,500000,USD,500000,"Y Combinator, Pioneer Fund",1,2,2,"Jonas Ebrahimi, Naman Wahi",1-10,"Artificial Intelligence (AI), Data and Analytics, Real Estate, Science and Engineering, Software",,,Active,For Profit,https://www.karmenai.com/,,,https://www.linkedin.com/company/karmenai/,
RowBoat Labs,https://www.crunchbase.com/organization/rowboat-labs,"Artificial Intelligence (AI), Generative AI, Software","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,RowBoat Labs is an IT and Internet firm offering LLM Agents for human-like customer support.,"77,815",,"72,273",1,2024-09-25,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,3,"Akhilesh Sudhakar, Arjun Maheswaran, Ramnique Singh",1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.rowboatlabs.com/,,,https://www.linkedin.com/company/rowboat-labs/,
Standard Data,https://www.crunchbase.com/organization/standard-data,"Artificial Intelligence (AI), Data Storage, Software","San Francisco, California, United States",2024-07-01,month,500000,USD,500000,"Standard Data is an AI-Driven data search software featuring data cleaning, data storage, and retrieval.","78,109",,"72,552",1,2024-09-25,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"John Robison, Shaashwat Sharma",1-10,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",,,Active,For Profit,https://www.standarddata.com,,,https://www.linkedin.com/company/standard-data-incorporated,
General Trajectory,https://www.crunchbase.com/organization/general-trajectory,"Artificial Intelligence (AI), Industrial Automation, Robotic Process Automation (RPA), Robotics","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,"General Trajectory specializes in building AI models for industrial robots to automate palletization, sorting, picking, and packing tasks.","78,127",,"72,568",1,2025-03-12,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,1,Joshua Belofsky,1-10,"Artificial Intelligence (AI), Data and Analytics, Hardware, Manufacturing, Science and Engineering, Software",,,Active,For Profit,https://www.generaltrajectory.com/,,,https://www.linkedin.com/company/generaltrajectory/,
Enstyle,https://www.crunchbase.com/organization/enstyle,"Analytics, Apparel, Artificial Intelligence (AI), Computer Vision, Fashion, Machine Learning, Retail, Retail Technology, Textiles","New York, New York, United States",2024-02-01,day,180000,USD,180000,Enstyle builds Al assistants that help fashion brands identify and instantly validate fashion trends from concept to collection,"78,142",,"72,583",1,2024-02-29,180000,USD,180000,180000,USD,180000,Antler,,1,3,"Alina Veselaya, Anton Pershin, Eric Prengel",11-50,"Artificial Intelligence (AI), Clothing and Apparel, Commerce and Shopping, Data and Analytics, Design, Hardware, Manufacturing, Science and Engineering, Software",,,Active,For Profit,https://www.enstyle.ai/,,,https://www.linkedin.com/company/enstyleai/,"9 out of 10 creatives say they struggle to process the fashion trend data, leading to gut-based decision-making. This contributes to an estimated $163 billion lost annually by the industry due to product overdevelopment, overproduction, and overstock. Enstyle replaces guesswork with agentic AI to accelerate product creation, validate consumer interest, and assess commercial potential before a product reaches the market. This approach can increase gross margins by up to 15%, reduce lost sales by up to 70%, and save each team member 8-10 hours every week."
Pretzel AI,https://www.crunchbase.com/organization/pretzel-ai,"Analytics, Artificial Intelligence (AI), Collaboration, Open Source","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,"Pretzel AI is a modern, open-source Jupyter Notebook replacement for data scientists and analysts.","78,185",,"72,625",1,2024-04-03,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Prasoon Shukla, Ramon Garate",1-10,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",,,Active,For Profit,https://withpretzel.com,,,https://www.linkedin.com/company/pretzel-ai,"Pretzel AI is a cutting-edge, open-source substitute for Jupyter Notebook designed for data scientists and analysts that solves a number of persistent problems with Jupyter. It emphasizes AI, fosters collaboration, provides a contemporary development environment, and is fully open-source."
