Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
IntelligentWeb,https://www.crunchbase.com/organization/intelligentweb,"Artificial Intelligence (AI), Search Engine, SEO, Software, Web Apps","San Francisco, California, United States",2017-11-18,day,13020000,USD,13020000,IntelligentWeb provides completely AI-created SEO strategies and solutions for websites of every size.,"150,026",,"141,603",2,2018-01-23,20000,USD,20000,13020000,USD,13020000,"Krupy Capital, Acupo Ventures",2,2,,,11-50,"Apps, Artificial Intelligence (AI), Data and Analytics, Internet Services, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,http://intelligentweb.com,,,,"IntelligentWeb uses smart artificial intelligence to formulate and create custom strategies for websites of all sizes and genres, based on multiple factors like content and more. IntelligentWeb's AI, named IntelliAI, also scans websites' current SEO status and considers millions of possible strategies, and presents the one with the highest success rate it can predict."
PEERCLICK,https://www.crunchbase.com/organization/peerclick,"Advertising, Advertising Platforms, Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Database, Digital Marketing, Marketing Automation, Mobile Advertising","New York, New York, United States",2017-01-23,day,130000,USD,130000,We provide cloud ad tracking platform for performance agencies worldwide. Track all your digital ad campaigns in one place!,"153,641",,"145,084",2,2021-03-11,,,,130000,USD,130000,"Google for Startups, Starta VC",2,2,2,"Dzmitry Sharapau, Nikita Baray",11-50,"Advertising, Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://peerclick.com,,https://www.facebook.com/pg/peerclick,https://www.linkedin.com/company/peerclick,"PeerClick is advanced cloud service based on real-time artificial neural network algorithms designed for marketing agencies, affiliates, affiliate networks."
"Solecular, Inc.",https://www.crunchbase.com/organization/solecular-inc,"Artificial Intelligence (AI), Information Technology, Internet, Internet of Things, SaaS, Small and Medium Businesses, Software","Sunnyvale, California, United States",2017-06-05,day,775000,USD,775000,Data Science as a Service: Connect your Operational Data to your Organizational Goals,"154,102",,"145,527",4,2019-05-31,100000,USD,100000,775000,USD,775000,,,,2,"Brian Atwood, Sri Sukhi",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Other, Science and Engineering, Software",,,Active,For Profit,http://solecular.com,,,https://www.linkedin.com/company/solecular/,"Solecular has built an AI platform called Maxwell that extracts more business value from your operational data.  We have traction with several customers and pilots in the Telco, Energy, IT, and IoT verticals.  Founded June 2017 by early Data Domain engineers and joined by a Telco veteran, Solecular is a strong, cohesive team of seven."
Paññã,https://www.crunchbase.com/organization/paññã,"Artificial Intelligence (AI), Software, Video Conferencing","Plano, Texas, United States",2017-01-01,year,600000,USD,600000,Hire smarter and faster with Paññã’s digitally recorded video interviews. Recruit candidates based on total performance score rankings.,"154,983",,"146,377",2,2018-02-06,100000,USD,100000,600000,USD,600000,,,,3,"Manohar R. Kesireddy, Prakash Nallagatla, Rahul Kukreti",11-50,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Science and Engineering, Software",,,Active,For Profit,https://panna.ai/,https://twitter.com/ThePannaWay,https://www.facebook.com/pannaway/,https://www.linkedin.com/company/pannaway/,"With Paññã’s digitally recorded video interviews, use our AI pre-built questions or create your own. Then hire candidates based on interview score ratings. At Paññã (Panya), our focus is to help recruiters and interviewers simplify the applicant screening process. We’re helping you hire top talent in one seamless platform with no downloads required. Either create a live face-to-face video interview or schedule a candidate-only interview. Our pre-built questions and artificial intelligence technology filters out fabricated resumes from authentic, experienced individuals. At any time, you can review the digitally recorded interviews in your Paññã, compare applicant score rankings using sliding percentage filters and set up new or next stage interviews. "
AthenasOwl,https://www.crunchbase.com/organization/athenasowl,"Analytics, Artificial Intelligence (AI), Computer, Software","Marlborough, Massachusetts, United States",2017-01-01,year,311101,USD,311101,AthenasOwl is a provider of Artificial Intelligence solutions that are revolutionizing the way media companies.,"155,395",,"146,772",1,2020-11-16,311101,USD,311101,311101,USD,311101,,,,1,Siddharth Rath,51-100,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Science and Engineering, Software",,,Active,For Profit,https://athenasowl.tv/,https://twitter.com/athenasowltv,https://www.facebook.com/pg/athenasowltv/,https://www.linkedin.com/company/athenasowl/,"AthenasOwl is a provider of Artificial Intelligence solutions that are revolutionizing the way media companies. It is a media-tech provider with a singular focus on making creativity easier for media professionals using AI. Its clientele is leading movie and TV studios, sports broadcasters, news content creators, post-production studios, media asset management firms, media rating organizations, and leading brands. The company was incorporated in 2017 and is headquartered in Marlborough, Massachusetts."
Grit Virtual,https://www.crunchbase.com/organization/grit-virtual-inc,"Construction, Predictive Analytics, Productivity Tools, Scheduling, Software","Wichita, Kansas, United States",2017-05-31,day,940000,USD,940000,Grit Virtual is Agile Scheduling Software for Construction,"156,357",,"147,697",2,2018-02-26,840000,USD,840000,940000,USD,940000,"Techstars, Right Side Capital Management, Allen Angel Capital Education Program (AACE), Midwest Venture Alliance, P7 Investments, LLC.",1,7,2,"Ben Burrus, Chris Callen",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Real Estate, Software",,,Active,For Profit,https://www.gritvirtual.com,https://twitter.com/gritvirtual,https://www.facebook.com/gritvirtual/,https://www.linkedin.com/company/grit-virtual/,"Grit Virtual is a first-in-class schedule generator for construction.  Grit provides the most reliable and responsive workflows for construction planning available. Crew leaders can independently estimate durations, crew size, and cross-trade dependencies. This unlocks an industry-first level of granularity. They take the input data and automatically generate the most effective workflows, too complex for any human planner. Through their scheduling dashboards, they give construction professionals insight to make more informed decisions than ever before."
Zihi Inc.,https://www.crunchbase.com/organization/zihi,"Apps, Artificial Intelligence (AI), Machine Learning, Mobile Apps, Software, Sports, Training","Middleton, Wisconsin, United States",2017-06-01,day,250000,USD,250000,Zihi is an AI/ML-based endurance sports training platform.,"156,818",,"148,140",1,2020-10-25,250000,USD,250000,250000,USD,250000,,,,1,Egor Akimov,1-10,"Apps, Artificial Intelligence (AI), Data and Analytics, Education, Mobile, Science and Engineering, Software, Sports",,,Active,For Profit,https://zihipro.com,https://twitter.com/Zihi04165187,https://www.facebook.com/pg/checklists.zihipro,https://www.linkedin.com/company/zihi/about,"Zihi: a training platform  that allows athletes and coaches to leverage the strength of AI to improve endurance sports performance. For Coaches:  Zihi automates activities that a computer manages better than a human, freeing up the coach to do what he or she does best: support, motivate, and encourage the athlete. For Athletes: Less expensive than one-to-one coaching. Accounts for athletes’ schedules and other factors: illness, injury, altitude, gender, daily stresses"
CallTime.AI,https://www.crunchbase.com/organization/calltime-ai,"Artificial Intelligence (AI), Politics, Software","Los Angeles, California, United States",2017-01-01,year,100000,USD,100000,CallTime.AI offers improved political fundraising through automation and artificial intelligence.,"157,702",,"148,991",1,2018-04-03,100000,USD,100000,100000,USD,100000,Higher Ground Labs,1,1,2,"Adam Boaz Becker, Dustin Boss",1-10,"Artificial Intelligence (AI), Data and Analytics, Government and Military, Science and Engineering, Software",,,Active,For Profit,http://calltime.ai/,,,https://www.linkedin.com/company/calltime-ai/,"CallTime.AI is a brand new political technology startup, dedicated to making the call time process more effective and less painful. For most campaigns, telephone fundraising is their top source of income and the largest use of candidate time. We believe that such an important priority deserves to be optimized with data and sped up with automation."
Mission Labs,https://www.crunchbase.com/organization/mission-labs-d211,"Artificial Intelligence (AI), Education, Information Technology, Machine Learning","San Francisco, California, United States",2017-07-01,month,100000,USD,100000,"Mission Labs incubates mobile, AI, and technologies to deliver products that helps communities.","159,222",,"150,448",1,2017-10-13,100000,USD,100000,100000,USD,100000,,,,4,"Danny Lairon, Jesse Soza, Ed.D., Julian Guerrero, Kat Kalymkov",1-10,"Artificial Intelligence (AI), Data and Analytics, Education, Information Technology, Science and Engineering, Software",,,Closed,For Profit,https://www.missionlabs.ai/,https://twitter.com/missionailabs,https://www.facebook.com/missionai/,https://www.linkedin.com/company/mission-ai/,"AI, Machine Learning, Education Technology"
ClickDate,https://www.crunchbase.com/organization/clickdate,"Artificial Intelligence (AI), Dating, Lifestyle, Mobile Apps","Glendale, California, United States",2017-03-01,day,100000,USD,100000,Intelligent matchmaking platform that empowers users to easily find & schedule a perfect date with ideal partner.,"160,113",,"151,303",1,2020-01-19,100000,USD,100000,100000,USD,100000,,,,1,Ar Jakobian,1-10,"Apps, Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Mobile, Science and Engineering, Software",,,Active,For Profit,https://www.clickdate.com,https://www.twitter.com/clickdate_com,https://www.facebook.com/clickdatecom,https://www.linkedin.com/company/clickdate,"Clickdate is an online intelligent matchmaking platform that empowers users to  EASILY find an IDEAL partner. It intuitively guides even too-shy-to-talk users on steps to be taken for scheduling a perfect date directly from the app.  ClickDate is here to revolutionize the search for love. We have designed our entire approach to improve the chances of finding love. Traditionally, dating sites have their members answer a series of questions or trying to match people with other social similarities. Their responses are then used as a basis for who the person is, what his/her likes are, and who they should be paired with. At ClickDate, we look beyond what users say they want, we are looking deep into a person's subconscious, and analyzing what the person's heart and brain looking for.  By combining AI with behaviorism - a modern psychological approach that holds that the study of a person’s behavior, we reach the best result.   We are not looking for partners who are 100 percent similar to us. We are looking for love, for positive differences and traits that complement our own. The purpose of a relationship is to complement each other. ClickDate is more than a dating site. ClickDate is a matchmaker. We do not want to get two people to just date. We connect two people who match and can love each other."
Anryze,https://www.crunchbase.com/organization/anryze,"Analytics, Artificial Intelligence (AI), Biometrics, Facial Recognition, Fraud Detection, Image Recognition, Machine Learning, Security, Speech Recognition","New York, New York, United States",2017-01-01,day,1830000,USD,1830000,"AI powered analytics, security and anti-fraud solutions (face recognition, voice biometrics, speech analytics)","161,398",,"152,554",2,2017-10-12,1700000,USD,1700000,1830000,USD,1830000,Starta VC,,1,2,"Anthony Gerrera, Mike Yezhov",11-50,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Financial Services, Payments, Privacy and Security, Science and Engineering, Software",,,Active,For Profit,http://anryze.com,https://www.twitter.com/anryze,https://www.facebook.com/anryze,https://www.linkedin.com/company/anryze,"Anryze provides AI-powered neural networks based solutions with dynamical ontology knowledge databases ground: speech recognition, speech behavioral analytics, voice biometrics, facial recognition.  Anryze builds customized environment to collect and operate with the knowledge data"
Macheenist,https://www.crunchbase.com/organization/macheenist,"Apps, Artificial Intelligence (AI), Information Technology, Machine Learning, Software","Los Angeles, California, United States",2017-01-01,year,250000,USD,250000,Macheenist is an artificial intelligence based technology company.,"163,268",,"154,354",1,2021-11-05,250000,USD,250000,250000,USD,250000,Newchip Accelerator,,1,,,1-10,"Apps, Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://macheenist.com,,https://www.facebook.com/macheenist,https://www.linkedin.com/company/macheenist/,"Macheenist is an Artificial Intelligence as a Service, AIaaS A.I. Agent Ecosystem that connects to displays and IoT technology, to help run businesses to the productivity levels encountered by advanced technology companies. They designed Cogneetiv as an enterprise-level Google Assistant or Alexa for Business that combines a visual interface and business voice commands."
BroadwAI,https://www.crunchbase.com/organization/broadwai,"Artificial Intelligence (AI), Information Technology","Brooklyn, New York, United States",2017-01-01,year,800000,USD,800000,BroadwAI is a technology platform that allows to interact and retain their customers with real time dialogue.,"164,748",,"155,783",1,2018-05-10,800000,USD,800000,800000,USD,800000,,,,2,"Jon Scott, Micah Hollingworth",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.broadw.ai/,,,,"BroadwAI is a technology platform that allows them to interact and retain their customers with real-time dialogue from more information about the show, theater access information, or which ticket purchase option suits them best. They merge bleeding edge AI technology with their Broadway sales and marketing experience to recreate the customer conversation from the box office window like moving that conversation to the web through show branded digital platforms, like Facebook Messenger or on their own website. BroadwAI's technology solutions help customers navigate and seamlessly plan their experiences during live events, creating a high-value exchange between guests and the Broadway community. The platform builds a custom experience in a single digital transaction inclusive of ticketing, parking, pre- and post-show needs to provide real-time information about late-entry policies and beyond."
"Other Mind, Inc.",https://www.crunchbase.com/organization/other-mind-inc,"Artificial Intelligence (AI), Cryptocurrency, Digital Media, Machine Learning, Mobile Payments, Natural Language Processing, Social Impact, Social Media, Social Network, Software","Los Angeles, California, United States",2017-04-01,month,640000,USD,640000,The first proactive AI assistant that sits at the epicentre of AI and daily life,"165,330",,"156,351",1,2017-07-01,640000,USD,640000,640000,USD,640000,,,,1,Paul Clarke,1-10,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Internet Services, Media and Entertainment, Mobile, Other, Payments, Science and Engineering, Social Impact, Software",,,Active,For Profit,https://othermind.com,,,,"Other Mind is the first proactive AI assistant that sits at the epicentre of AI and daily life. It uses proprietary learning models designed and developed by some of the industry’s leading data scientists, to disrupt how technology supports daily life. Other Mind is creating a new and innovative kind of Artificial Intelligence (AI) based assistant that actively listens and learns the things you do, before proactively taking care of them for you. In addition it is innovating new and intuitive ways to connect you with the world, while aggregating the majority of features and functionalities seen in other social media, chat, and currency transfer applications. Our world is getting flatter and the number of apps and feeds you need to manage to keep up with society, is becoming overwhelming to say the least. Founded in Los Angeles, CA in 2017, Other Mind is designed to free users from the constant focus on digital devices, using the full capabilities of AI and machine learning to execute mundane tasks while keeping the user engaged. It is changing how people leverage technology and is giving users back time, freedom and independence from the struggle of maintaining an ever-growing digital presence, while staying completely connected.  Other Mind is an alternative technology company that is 100% subscription-based and does not rely on third party data monetization or other forms of advertising or data-mining tools. Because of this, each user can be assured that their information and data will never leave the platform and will only be used to the benefit of each user independently."
LeaderBits.io,https://www.crunchbase.com/organization/leaderbits-io,"Artificial Intelligence (AI), B2B, Mobile, Software","Bradenton, Florida, United States",2017-12-01,day,560000,USD,560000,"Scalable, Action-based leadership and professional development. We are disrupting an old 14B Leadership Development Market.","165,432",,"156,450",2,2020-03-02,60000,USD,60000,500000,USD,500000,Florida Funders,1,1,1,Joel Beasley,11-50,"Artificial Intelligence (AI), Data and Analytics, Mobile, Other, Science and Engineering, Software",,,Active,For Profit,https://LeaderBits.io,,,https://www.linkedin.com/company/leaderbits,"The only way to develop leaders long term is to get them into a habit of taking small consistent actions to improve.  Yet when we looked, there was no content or platform designed this way. So we built it.   Imagine your leaders taking action to improve each week. Actions that are perfectly aligned with your culture, values and business outcomes. This is the reality for our customers. Discover LeaderBits.io What makes us unique Small 15 minute experiences we call leadership challenges that are aligned with your company culture and the outcomes you want to achieve. What is a challenge? Short 3 minute video where you hear insight from an expert CXO leader, steps to take action and implement that experience within 10min. It’s fun and effective because it’s built how great leaders are made, by taking action. Coaching. To complete a challenge you make an entry into the reflect dB about your experience taking action as a leader with your team. Our leadership coaches then give you real feedback each week to help you improve even faster. Habit based. Our habit based delivery system makes it easy to improve on autopilot. You get your personalized challenges at the same time each week. And don’t worry, we have vacation mode.  LeaderBot. Personalization and motivation by LeaderBot AI."
Piccolo,https://www.crunchbase.com/organization/piccolo-07d2,"Artificial Intelligence (AI), Computer, Smart Home, Software","San Francisco, California, United States",2017-07-01,month,120000,USD,120000,The world's first Vision Assistant.,"166,292",,"157,278",2,2019-05-21,,,,120000,USD,120000,"Y Combinator, Liquid 2 Ventures, Sinai Capital Partners, TechNexus Venture Collaborative",1,4,2,"Marlon Misra, Neil Raina",1-10,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Real Estate, Science and Engineering, Software",,,Active,For Profit,https://piccololabs.com/,https://twitter.com/piccololabs,https://www.facebook.com/piccololabs/,https://www.linkedin.com/company/piccolo-labs/,Piccolo offers a gesture-based smart home vision assistant.
Heretik,https://www.crunchbase.com/organization/heretik,"Artificial Intelligence (AI), Computer, Machine Learning, Software","Chicago, Illinois, United States",2017-01-01,month,2400000,USD,2400000,Heretik is a Chicago-based software company using machine learning to make the contract review process easier and smarter.,"167,653",,"158,597",2,2020-01-15,,,,2400000,USD,2400000,"Moderne Ventures, Corazon Capital, Relativity, Chicago Ventures, Service Provider Capital",1,5,3,"Andy Abbott, Charlie Connor, David Barnes",11-50,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Science and Engineering, Software",,,Closed,For Profit,https://heretik.com,https://www.twitter.com/heretiksoftware,https://www.facebook.com/heretiksoftware/,https://www.linkedin.com/company/heretik,Heretik is a Chicago-based software company using machine learning to make the contract review process easier and smarter.
DeepAffects,https://www.crunchbase.com/organization/seernet-technologies,"Analytics, Artificial Intelligence (AI), Computer, Information Technology, Software, Speech Recognition","Milpitas, California, United States",2017-03-29,day,200000,USD,200000,The new standard for speech analysis,"169,964",,"160,828",3,2020-05-26,,,,200000,USD,200000,"Arka Venture Labs, VDOSH",1,2,2,"Prashant Kukde, Sushant Hiray",1-10,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Information Technology, Science and Engineering, Software",,,Closed,For Profit,https://www.deepaffects.com,https://twitter.com/DeepAffects,https://www.facebook.com/deepaffects,https://www.linkedin.com/company/deepaffects/,"DeepAffects is a cloud-based voice intelligence platform driven by AI, for the enterprise to quickly integrate secure, scalable & highly accurate speaker identification, diarization, emotion recognition, and speech enhancement into the voice products. Led by a team of Artificial Intelligence & Signal processing researchers, DeepAffects is democratizing core AI technologies which enable the expanding voice economy."
Brogent International,https://www.crunchbase.com/organization/brogent-international,"Artificial Intelligence (AI), Biotechnology, Health Care, Medical, Medical Device","New York, New York, United States",2017-01-01,year,1000000,USD,1000000,Brogent International is a genomics and bioinformatics healthcare company that pioneers in bioinformatics and artificial intelligence.,"171,661",,"162,465",1,2018-09-25,1000000,USD,1000000,1000000,USD,1000000,,,,4,"Paul Louis Scibetta, Peter Gruber, Stephen Gruber, Yen Yun",11-50,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.brogentinternational.com,,,,"Brogent International is a genomics and bioinformatics healthcare company that pioneers in bioinformatics and artificial intelligence. It harnesses the power of the human genome and other real-world health data to deliver precision medicine. The company's bioinformatics and AI experts specialize in advanced data analytics to determine personalized therapies and develop accelerated discovery pathways. Brogent International was founded in 2017 and is headquartered in New York, NY, United States."
True Reply,https://www.crunchbase.com/organization/truereply,"Analytics, Artificial Intelligence (AI), Consumer Research, Health Care, Hospitality, Market Research, Retail, Retail Technology, SaaS","Sparta, New Jersey, United States",2017-09-17,day,200000,USD,200000,"Launch, manage, and analyze voice applications & voice experiences for Alexa, Google Assistant, and beyond with no coding & no developers","174,072",,"164,774",1,2017-10-01,200000,USD,200000,200000,USD,200000,Jose Cotto,,1,3,"Jeremy Manjorin, Jose Cotto, Robert Moore",1-10,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Design, Hardware, Health Care, Science and Engineering, Software, Travel and Tourism",,,Active,For Profit,https://truereply.com,https://twitter.com/truereply,https://www.facebook.com/truereply,https://www.linkedin.com/company/truereply,"TURNKEY, DATA-FOCUSED ENTERPRISE SAAS VOICE TECHNOLOGY SOLUTION FOR TEAMS WHO WANT TO LEVERAGE AMAZON ALEXA AND TELEPHONE FOR CONSUMER ENGAGEMENT AND RESEARCH --> Marketing & Branding Agencies who want to create and manage voice experiences on voice assistants --> Healthcare uses True Reply for conducting PROs, exploratory endpoints, and more.  --> Market Research and Commercial Retail uses True Reply to create intelligent research and feedback engagements via telephone or Amazon Alexa under their own brand --> Human Resources uses True Reply to scale qualitative pre-screenings and maintain a pulse on corporate culture --> Hospitality uses True Reply to leverage in-room Amazon Alexa for collecting guest experience feedback.  What can True Reply do for you?"
Locus Insights,https://www.crunchbase.com/organization/locus-insights,"Analytics, Computer Vision, Software","Austin, Texas, United States",2017-03-27,day,465000,USD,465000,Locus Insights gathers and analyzes data on where users look on screen while browsing to help optimize UX and conversion on mobile.,"175,138",,"165,792",2,2018-06-01,345000,USD,345000,465000,USD,465000,"Techstars, Hatcher+, Quake Capital Partners",1,3,2,"Tom Jackson, Warren Huffman",1-10,"Data and Analytics, Hardware, Software",,,Closed,For Profit,http://www.locusinsights.com/,https://twitter.com/LocusInsights,https://www.facebook.com/LocusInsights/,https://www.linkedin.com/company/locusinsights/,Locus Insights uses proprietary eye tracking software to gather and analyze data on where users look on their phone screen in real-time to help companies optimize their user experience and conversion rates on mobile devices.
JMPforce,https://www.crunchbase.com/organization/jmpforce,"Advertising, Artificial Intelligence (AI), Digital Marketing, Generative AI, Social Media Marketing","Las Vegas, Nevada, United States",2017-08-01,day,500000,USD,500000,JMPforce is an AI and social media marketing firm that specializes in influencer marketing and creative content development.,"177,225",,"167,811",1,2017-08-01,500000,USD,500000,500000,USD,500000,,,,1,Jeremy Whitt,51-100,"Advertising, Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://jmpforce.com,https://twitter.com/jmpforce,https://www.facebook.com/jmpforce,https://www.linkedin.com/company/jmpforce,"JMPforce is an AI and social media marketing firm that specializes in influencer marketing and creative content development. With offices in Las Vegas, Los Angeles, Houston, South Florida, and Singapore, JMPforce provides global reach to some of the world's leading companies as well as today's most promising small businesses."
Arcuity,https://www.crunchbase.com/organization/arcuity,"Artificial Intelligence (AI), Machine Learning, Physical Security, Smart Home, Software","Los Angeles, California, United States",2017-01-01,month,315000,USD,315000,Arcuity is a provider of CV / ML engine for the home security / residential industry.,"177,430",,"168,012",1,2018-02-01,315000,USD,315000,315000,USD,315000,John Linden,,1,2,"Cameron Thacker, Chris Downs",11-50,"Administrative Services, Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Privacy and Security, Real Estate, Science and Engineering, Software",,,Active,For Profit,http://arcuity.ai,https://twitter.com/arcuity,,https://www.linkedin.com/company/arcuity,Arcuity is a provider of CV / ML engine for the home security / residential industry.
Aktify,https://www.crunchbase.com/organization/aktify,Artificial Intelligence (AI),"Lehi, Utah, United States",2017-06-04,day,4500000,USD,4500000,Aktify uses robust data science and machine learning to focus on customer with productive conversations.,"177,858",,"168,416",2,2020-10-27,3500000,USD,3500000,3500000,USD,3500000,"121am Ventures, Kreg Peeler, Shawn Cox",2,3,1,Kreg Peeler,51-100,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,http://aktify.com,,,https://www.linkedin.com/company/aktifyinc/,Aktify is a conversational collective intelligence Engine that delivers better human conversations than humans can. It saves time by transferring dead leads to a platform that automates human-like touch points such as AI SMS and phone calls until the leads are ready to speak with a rep.
Resonance AI,https://www.crunchbase.com/organization/resonance-inc,"Analytics, Apps, Artificial Intelligence (AI), Big Data, Information Services, Information Technology, Machine Learning, Machinery Manufacturing, Manufacturing, SaaS","San Francisco, California, United States",2017-05-01,month,150000,USD,150000,"Resonance AI transforms how products engage with people, boost engagement, and retention by bringing real-time personalization into apps.","179,213",,"169,715",1,2017-05-08,150000,USD,150000,150000,USD,150000,500 Global,1,1,1,Fabrizio Cialdea,1-10,"Apps, Artificial Intelligence (AI), Data and Analytics, Information Technology, Manufacturing, Science and Engineering, Software",,,Active,For Profit,https://www.sipotek.net/,https://twitter.com/ResonanceAI,https://www.facebook.com/ResonanceAI,https://www.linkedin.com/company-beta/18054231/,"Resonance AI transforms how products engage with people, boost engagement, and retention by bringing real-time personalization into apps. Resonance is a SaaS solution that allow third parties to turn apps and services into predictive aware. Aggregating data from connected devices and external services. The company process such info through AI and offer a set of APIs in output to let third parties get embedded and get useful insights about users'​ routines and habits. Using the product, Resonance SDK, companies will be able to analyze and learn from user habits then engage at the right moment, with the right content. The company was founded on 2017."
INDUS.AI,https://www.crunchbase.com/organization/indus-ai,"Artificial Intelligence (AI), Construction, Machine Learning, SaaS, Software","San Francisco, California, United States",2017-01-23,day,11700000,USD,11700000,"INDUS.AI provides a SaaS 3D computer vision platform enabling developers and project managers to optimize labor, equipment, and materials.","180,499",,"170,953",2,2019-09-18,8000000,USD,8000000,11700000,USD,11700000,"Bossa Invest, Foundamental, Creative Destruction Lab (CDL), BootstrapLabs, Spero Ventures",2,8,2,"Matt Man, Navin Kaminoulu",11-50,"Artificial Intelligence (AI), Data and Analytics, Real Estate, Science and Engineering, Software",,,Active,For Profit,http://www.indus.ai,https://www.twitter.com/indusaihq,https://www.facebook.com/indusaiHQ/,https://www.linkedin.com/company/indus.ai/,"INDUS.AI is the world’s most advanced construction intelligence solution that enables real estate investors, owners, developers, and general contractors to have real-time visibility and actionable insights into all activities, productivity, and risks at their construction sites. INDUS.AI seeks to make construction sites and projects safer, more efficient, and completely transparent. Founded in 2017, Indus.ai Inc has offices in San Francisco and Toronto, servicing customers in US, Canada, Hong Kong and Brazil."
Cannformatics,https://www.crunchbase.com/organization/cannformatics,"Bioinformatics, Biotechnology, Cannabis, Health Care, Wellness","San Francisco, California, United States",2017-08-28,day,100000,USD,100000,Cannformatics is a biotechnology company that personalizes medical cannabis treatment.,"180,672",,"171,122",1,2020-08-05,100000,USD,100000,100000,USD,100000,Tom Vorisek,,1,3,"Itzhak Kurek, Ken Epstein, Robert McKee",1-10,"Biotechnology, Community and Lifestyle, Data and Analytics, Food and Beverage, Health Care, Science and Engineering",,,Active,For Profit,https://cannformatics.com,https://twitter.com/cannformatics,https://www.facebook.com/cannformatics/,https://www.linkedin.com/company/cannformatics/,Cannformatics is a biotechnology company that personalizes medical cannabis treatment. Developing saliva-based Cannabis-Responsive™ biomarkers to deliver predictable and repeatable science-based outcomes to improve health and quality of life.
CoLane,https://www.crunchbase.com/organization/colane,"Artificial Intelligence (AI), Freight Service, Logistics, Transportation","Chicago, Illinois, United States",2017-01-01,month,4650000,USD,4650000,"CoLane (formerly Fraight AI) is a virtual truckload carrier. We deliver Quality, Consistency, and Transparency for Enterprise Shippers.","181,249",,"171,673",3,2019-02-01,2600000,USD,2600000,4650000,USD,4650000,,,,2,"Parker Holcomb, Zeke Nierenberg",11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Transportation",,,Closed,For Profit,https://www.shipcolane.com,https://www.twitter.com/shipcolane,https://www.facebook.com/shipcolane,https://www.linkedin.com/company/10987801/,"CoLane is the modern day 3PL. We automate the discovery and coordination of full truckload carriers for enterprise customers that ship consistent volume on dedicated lanes. As an artificial intelligence company, data and pattern-recognition are at our core, enabling our team to provide visibility on everything from load location to strategic insights. CoLane adapts to your team’s workflow, delivering the benefits of technology to your inbox or phone without the pains of new systems."
Daivergent,https://www.crunchbase.com/organization/daivergent,"Artificial Intelligence (AI), Big Data, EdTech, Employment, Human Resources, Virtual Workforce","New York, New York, United States",2017-01-01,year,4350000,USD,4350000,Daivergent is the first reimbursable job-readiness and care delivery platform for the 70 million adult disability population.,"182,409",,"172,786",6,2024-06-28,,,,4350000,USD,4350000,"Zeal Capital Partners, Kapor Capital, Springbank Collective, Remarkable Ventures, (ERA) Entrepreneurs Roundtable Accelerator",2,19,2,"Byran Dai, Rahul Mahida",51-100,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Education, Professional Services, Science and Engineering, Software",,,Active,For Profit,http://daivergent.com/,,https://www.facebook.com/DaivergentHQ/,https://www.linkedin.com/company/daivergent/,"Daivergent is the first reimbursable job-readiness and care delivery platform for the 70 million adult disability population. Our software enables neurodivergent and disability talent to enter the digital workforce for the very first time, supporting industries from artificial intelligence to healthcare and beyond."
