Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
Climup,https://www.crunchbase.com/organization/climup,"Artificial Intelligence (AI), Information Services, Information Technology, Risk Management","San Francisco, California, United States",2022-01-01,year,200000,USD,200000,"ClimUp is a company that leverages AI, ground intelligence, and aerial intelligence to provide actionable risk and mitigation data.","135,710",,"127,840",1,2022-08-29,200000,USD,200000,200000,USD,200000,Antler,1,1,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://www.climuptech.com,,,https://www.linkedin.com/company/climup,"ClimUp is a company that operates in the field of risk assessment and mitigation. They specialize in providing actionable data and insights at the structure level for various properties. Leveraging a combination of artificial intelligence (AI), ground intelligence, and aerial intelligence, ClimUp offers comprehensive risk assessment services. By utilizing advanced AI algorithms and analyzing data from multiple sources, including ground and aerial intelligence, ClimUp is able to generate valuable insights regarding potential risks associated with a property. These insights can help property owners, insurers, and other stakeholders make informed decisions and implement effective risk mitigation strategies. ClimUp's approach allows them to assess risks and identify vulnerabilities at a granular level, focusing on the specific structure of a property. This enables their clients to proactively address potential risks and take necessary measures to mitigate them. Through the integration of AI and various intelligence sources, ClimUp aims to provide accurate and actionable risk assessment data, empowering property owners and stakeholders to make informed decisions and enhance the safety and resilience of their properties."
Inaver Shop,https://www.crunchbase.com/organization/inaver-shop,"Artificial Intelligence (AI), Customer Service, E-Commerce, Retail","Houston, Texas, United States",2022-02-20,day,140000,USD,140000,"Revolutionizing online shopping with seamless, intelligent, and secure experiences","136,337",,"128,443",2,2023-05-08,80000,USD,80000,140000,USD,140000,,,,1,Vayeeshan Ganesh,11-50,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Other, Professional Services, Science and Engineering, Software",,,Active,For Profit,http://inaver.shop/,https://x.com/InaverShop,https://www.facebook.com/inavershop/,https://www.linkedin.com/company/inaver-shop/,"Inaver Shop is a next-generation eCommerce platform revolutionizing digital product delivery. Designed to provide a seamless and personalized shopping experience, Inaver Shop leverages advanced technologies like artificial intelligence and machine learning to optimize every aspect of the customer journey. Specializing in the sale and distribution of digital products, Inaver Shop ensures instant, secure, and reliable delivery, meeting the demands of today’s fast-paced, tech-savvy consumers. With its intelligent SmartShelf AI, Inaver Shop offers real-time product recommendations tailored to individual user preferences, enabling customers to discover the perfect digital tools, resources, and services effortlessly. Features such as instant downloads, digital wallets, and multi-device accessibility enhance convenience, while multilingual and currency support make the platform globally inclusive. For businesses, Inaver Shop provides a comprehensive suite of tools, including advanced analytics, predictive sales insights, and efficient inventory management for digital assets. These capabilities empower sellers to understand consumer behavior, refine their offerings, and drive conversions effectively. Built with security as a priority, Inaver Shop ensures encrypted transactions, secure storage, and robust fraud detection systems. By focusing on accessibility, efficiency, and customer satisfaction, Inaver Shop is redefining the digital product eCommerce landscape. Its mission is to connect users worldwide with high-quality digital solutions while enabling sellers to thrive in an ever-evolving market."
Cashaam,https://www.crunchbase.com/organization/dinner,"Artificial Intelligence (AI), Marketing","Austin, Texas, United States",2022-04-01,month,100000,USD,100000,Cashaam help you find customers online for your website using AI and provide all tools you need to sell online.,"136,865",,"128,953",1,2022-02-16,100000,USD,100000,100000,USD,100000,Sputnik ATX,1,1,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://cashaam.com,https://www.twitter.com/cashaam,https://www.facebook.com/cashaam,https://www.linkedin.com/company/cashaam/,"Cashaam was created by those who believe they can change the World by helping small businesses find customers online with digital marketing tools. We offer a website you can setup in minutes, shipping and payment accepted from anywhere in the World. Our CreateKap leverage Gen AI to help you find customers on social media with AI powered marketing."
ItClutch,https://www.crunchbase.com/organization/itclutch,"Artificial Intelligence (AI), Enterprise Resource Planning (ERP)","San Francisco, California, United States",2022-08-22,day,337000,USD,337000,"Provide The Best Productivity with Our AI-powered ERP, Delivering Best Insights","137,815",,"129,874",3,2024-01-10,181000,USD,181000,337000,USD,337000,,,,1,Kishari Gayanage,11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,http://itclutch.com/,https://x.com/ItClutch70084,https://web.facebook.com/ItclutchTech/,https://www.linkedin.com/company/it-clutch/,"Our AI-powered ERP (Enterprise Resource Planning) solution revolutionizes the way businesses operate by seamlessly integrating cutting-edge artificial intelligence into core processes. Designed to streamline operations, enhance decision-making, and boost overall productivity, this system offers a comprehensive suite of tools tailored to meet the unique needs of modern enterprises. By leveraging advanced AI algorithms, our ERP platform analyzes vast amounts of data in real-time, providing actionable insights that drive smarter business decisions. From inventory management to financial forecasting, and from human resource optimization to supply chain automation, our solution ensures that every aspect of your business operates efficiently and cohesively. One of the key advantages of our AI-powered ERP is its ability to adapt and learn from your business processes. This continuous learning capability enables it to predict trends, identify potential bottlenecks, and recommend proactive strategies, ensuring your business stays ahead of the competition. The user-friendly interface and modular design make implementation effortless, while robust security protocols safeguard sensitive data. Whether you're a small startup or a large enterprise, our ERP solution scales with your growth, offering flexibility and performance at every stage. Transform your business operations with an AI-powered ERP designed to optimize efficiency, foster innovation, and drive sustainable growth in today's dynamic market landscape."
Skribe.ai,https://www.crunchbase.com/organization/skribe-ai,"Artificial Intelligence (AI), Information Technology, Legal Tech, News, Software","Austin, Texas, United States",2022-01-04,day,5800000,USD,5800000,The Modern Way to Capture Online Testimony,"138,120",,"130,164",2,2024-05-22,3500000,USD,3500000,5800000,USD,5800000,,,,4,"Brian Burton, Isaiah McPeak, Karl Seelbach, Tom Irby",11-50,"Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Information Technology, Media and Entertainment, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://skribe.ai/,,,https://www.linkedin.com/company/skribe-ai,"Skribe.ai's video-first record and AI transcript empowers legal professionals to efficiently capture, analyze and share testimony using proven Zoom technology. Designed by litigators for litigators as an alternative to manual transcription, Skribe.ai reduces the heavy time and cost barriers to justice."
Softiva Creatives,https://www.crunchbase.com/organization/softiva-creatives-pvt-ltd,"Artificial Intelligence (AI), Blockchain, Information Technology, Open Source","Boston, Massachusetts, United States",2022-01-01,year,125000,USD,125000,Our goal is to assist entrepreneurs in bringing their ideas from inception to reality.,"138,644",,"130,657",2,2022-06-10,55000,USD,55000,125000,USD,125000,"Y Combinator, Seedstars, Startup Weekend",1,3,1,Madushan Amarashinghe,11-50,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Information Technology, Other, Science and Engineering, Software",,,Active,For Profit,https://www.softivacreatives.com/,,,https://www.linkedin.com/company/softiva-creative/,"Use Softiva Creatives (PVT) Ltd to advance your digital journey. Our skilled developers provide complete AI solutions suited to various company requirements and industries. Reach your digital targets with us right now. We provide services like -   IoT Development: Seamlessly connect devices and revolutionize your operations with our IoT solutions. From smart homes to industrial automation, we make your IoT dreams a reality. Cloud Computing: Elevate your business to new heights with our cloud computing services. Experience the freedom of scalability, security, and efficiency as we take your operations to the cloud. Opensource Development: Embrace the power of collaboration and innovation with our opensource development expertise. From customization to implementation, we're your go-to partners in open-source solutions. Artificial Intelligence Solutions: Unlock the potential of AI with our comprehensive solutions tailored to your specific requirements. From predictive analytics to natural language processing, we bring intelligence to every aspect of your business. AR & VR App Development: Immerse your audience in unforgettable experiences with our AR and VR app development services. From interactive training modules to captivating marketing campaigns, we redefine reality through technology. Blockchain App Development: Secure transactions, streamline processes, and build trust with our blockchain app development solutions. Explore the endless possibilities of decentralized applications with our expert guidance. What differentiates us? Our commitment to providing scalable, user-friendly, and excellent solutions that are customized to YOUR needs—rather than just any software. Until your digital journey is more successful, intelligent, and seamless than it has ever been, we won't be content.  Are you trying to use AI to your advantage? There's nowhere else to look! Our skilled developers are adept at creating AI solutions that blend in well with a variety of commercial settings and sectors. From inception through implementation, we will support you at every stage. Let's embark on this digital adventure together! Reach your goals, surpass your limits, and conquer the online realm with Softiva Creatives by your side."
UBOS,https://www.crunchbase.com/organization/ubos-0591,"Artificial Intelligence (AI), Database, Developer Platform, Developer Tools, Information Technology, PaaS, Software","Wilmington, Delaware, United States",2022-05-23,day,350000,USD,350000,UBOS is a cutting-edge low-code/no-code application development platform designed to simplify the process of creating AI-powered solutions,"138,792",,"130,796",1,2023-01-20,350000,USD,350000,350000,USD,350000,,,,1,Andrii Bidochko,11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://ubos.tech,https://twitter.com/UBOS_tech,https://www.facebook.com/ubos.tech,https://www.linkedin.com/company/ubostech/,"UBOS.tech is a cutting-edge low-code/no-code application development platform designed to simplify the process of creating AI-powered solutions. With UBOS.tech, businesses and developers can easily build and deploy custom applications without requiring extensive coding knowledge or specialized AI expertise."
Cross-Metaverse Avatars,https://www.crunchbase.com/organization/cross-metaverse-avatars,"3D Technology, Artificial Intelligence (AI), Gaming, Metaverse","Atlanta, Georgia, United States",2022-01-01,year,415000,USD,415000,We offer a patent-pending SDK that enables seamless interoperability between games and metaverses.,"141,525",,"133,430",1,2022-03-01,415000,USD,415000,415000,USD,415000,,,,3,"Addis Mussa, Kelvin Troy, Parvez Zoha",1-10,"Artificial Intelligence (AI), Data and Analytics, Gaming, Hardware, Media and Entertainment, Science and Engineering, Software",,,Active,For Profit,https://crossmetaverseavatars.com,https://twitter.com/XmetaAvatars,https://www.facebook.com/CrossMetaverseAvatars,https://www.linkedin.com/company/cross-metaverse-avatars-llc,"We offer a patent-pending SDK that enables seamless interoperability between games and metaverses. Our system empowers users to create and customize avatars while providing an ever-expanding selection of digital assets, allowing them to mix and match various items. What sets us apart is our runtime avatar customization and cross-game/metaverse SDK, which facilitates the deployment of virtual items such as avatars, game assets, music, and videos."
Toolsey,https://www.crunchbase.com/organization/toolsey,"Artificial Intelligence (AI), Cloud Data Services, Information Technology, Lead Generation, Lead Management, Software","Fishers, Indiana, United States",2022-05-11,day,181000,USD,181000,Sales Lead Conversion Utilizing Automation and AI,"141,654",,"133,554",3,2023-04-25,100000,USD,100000,181000,USD,181000,"Elevate Ventures, Margaret Smith",1,2,1,Dan Johnson,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://toolsey.com,https://twitter.com/toolseyHQ,https://www.facebook.com/toolseyHQ,https://www.linkedin.com/company/toolsey,"Toolsey platform provides a centralized easy-to-use service to manage the lead assignment and lead communication while providing real-time lead analytics for company-wide visibility. They offers features such as central lead repository, lead assignment, and automated lead rotation. It produce comprehensive customizable inspection reports with photos."
Labyrinth Labs,https://www.crunchbase.com/organization/labyrinth-labs-inc,"3D Technology, Artificial Intelligence (AI), Augmented Reality, Machine Learning, Virtual Reality","San Francisco, California, United States",2022-03-01,day,120000,USD,120000,"Labyrinth Labs builds tools that enable anyone to leverage AI for illustration, photography, and 2D and 3D assets.","143,123",,"134,971",1,2022-05-01,120000,USD,120000,120000,USD,120000,,,,1,Herval Freire,1-10,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",,,Active,For Profit,https://labyrinthlabs.xyz,https://twitter.com/clioai,,https://www.linkedin.com/company/labyrinth-labs-inc/,"Labyrinth Labs builds tools that enable anyone to leverage AI for illustration, photography, and 2D and 3D assets."
Vocaire,https://www.crunchbase.com/organization/vocaire,"Artificial Intelligence (AI), Health Care, Life Science, Therapeutics","Denmark, South Carolina, United States",2022-01-01,year,125000,USD,125000,Vocaire is a startup that focuses on empowering physical therapists with AI technologies.,"143,466",,"135,306",1,2023-05-01,125000,USD,125000,125000,USD,125000,Antler,,1,,,1-10,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://vocaire.ai/,,,https://www.linkedin.com/company/vocaire/,
Copianto AI,https://www.crunchbase.com/organization/copianto-ai,"Artificial Intelligence (AI), Enterprise Software, Machine Learning, Natural Language Processing, SaaS","Dover, Delaware, United States",2022-08-01,day,208784,USD,208784,Copianto AI allows you to easily build and deploy conversational AI apps for any platform.,"143,740",,"135,569",2,2024-01-22,100000,EUR,108784,208784,USD,208784,"Meltwater Entrepreneurial School of Technology (MEST), Dino Fino, Alexander Fenech, Kirsy Kullboer Rojo, Mark Baiada",,5,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,http://copianto.ai,http://twitter.com/copianto,https://www.facebook.com/CopiantoAI/,https://www.linkedin.com/company/copianto/,Copianto AI allows you to easily build conversational AI apps for any platform. Deploy anywhere.
Spawnn,https://www.crunchbase.com/organization/spawnn,"Artificial Intelligence (AI), Computer Vision, Content Creators, Content Marketing, Developer APIs, Gaming, Machine Learning","San Francisco, California, United States",2022-01-01,year,100000,USD,100000,Using data and ML to personalize every gamers experience.,"143,922",,"135,739",2,2023-09-15,,,,100000,USD,100000,"Right Side Capital Management, Forum Ventures, Day One Ventures, ACT Ventures",2,4,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Gaming, Hardware, Media and Entertainment, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,http://www.spawnn.gg,,,https://www.linkedin.com/company/spawnn/,
Model Share AI,https://www.crunchbase.com/organization/model-share-ai,"Analytics, Artificial Intelligence (AI), Machine Learning","New York, New York, United States",2022-01-01,year,180000,USD,180000,Model Share AI MLOps platform is a versatile hub for driving machine learning innovation.,"145,802",,"137,545",1,2022-11-18,180000,USD,180000,180000,USD,180000,Antler,1,1,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.modelshare.ai,,,https://www.linkedin.com/company/model-share-ai,"The Model Share AI MLOps platform is a versatile hub for driving machine learning innovation. It simplifies the management of ML projects for data science and machine learning engineers, offering a comprehensive suite of tools. With the platform, users can enhance and iterate on their models, benefiting from advanced ML analytics and reporting features that provide valuable insights into model performance and progress. Additionally, the platform enables swift and seamless model deployment, allowing users to put their models into action quickly and efficiently."
Monocle,https://www.crunchbase.com/organization/monocle-6be6,"E-Commerce, Predictive Analytics","Hoboken, New Jersey, United States",2022-01-01,year,240000,USD,240000,Monocle is a platform for predictive analytics that is powering the next wave of eCommerce.,"147,084",,"138,771",1,2023-08-14,240000,USD,240000,240000,USD,240000,"Techstars, Techstars New Orleans",1,2,,,1-10,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Software",,,Active,For Profit,https://www.monocleapp.co,,,https://www.linkedin.com/company/monocleapp,Monocle is a platform for predictive analytics that is powering the next wave of eCommerce.
FiLiCiTi,https://www.crunchbase.com/organization/filiciti,"Artificial Intelligence (AI), Health Care, Neuroscience","La Crescenta, California, United States",2022-01-01,day,100000,USD,100000,Ai for better well-being,"147,129",,"138,816",1,2023-06-09,100000,USD,100000,100000,USD,100000,Richard Rosen,,1,2,"Mohammad Shehata, Richard Rosen",1-10,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://filiciti.com/,,,,"At FiLiCiTi, we are dedicated to the advancement of mental health and well-being, a commitment inspired by the unalienable rights of life, liberty, and the pursuit of happiness as outlined in the US Declaration of Independence. Our innovative FiLiCiTi Cycle platform employs a blend of Ai technology, neuroscience, and psychological principles, offering a holistic solution for individuals, our ""Explorers"", to monitor, reflect, and improve their mental well-being under the guidance of our trusted professionals, the ""Guiders."" The unique features of our platform include the Flow-in-Life App, Mind Gem and Mind CiTi Frameworks, and Guiders Nexus. These tools offer a data-driven exploration of mental health, aiding individuals in their pursuit of happiness. These technologies also address the pressing concern of the techno-psychological gap by seamlessly integrating the advances in neuroscience and technology with personal well-being."
Sent Trade,https://www.crunchbase.com/organization/sent-trade,"Artificial Intelligence (AI), Data Visualization, Finance, FinTech","Austin, Texas, United States",2022-05-01,day,100000,USD,100000,Sent Trade uses artificial intelligence to analyze social media for stock and cryptocurrency data.,"147,578",,"139,251",1,2022-05-01,100000,USD,100000,100000,USD,100000,,,,1,Nathan Nichols,1-10,"Artificial Intelligence (AI), Data and Analytics, Design, Financial Services, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://senttrade.com/,https://twitter.com/_SentTrade_,,https://www.linkedin.com/company/sent-trade,"Traditional investment strategies fail to price in the new risk of retail investors. With our data, users can reliably stay on top of trends in the market to protect their portfolios as well as find new breakouts. We provide social media data from Reddit and Twitter to identify new trends in the market. With the use of our proprietary sentiment Ai, we are able to accurately measure the market's direction towards stocks before it becomes ""priced in"". We provide our data on our web application as a subscription."
Resolute Future,https://www.crunchbase.com/organization/resolute-future,"Artificial Intelligence (AI), Marketplace, Search Engine, Software","Dallas, Texas, United States",2022-01-01,year,550000,USD,550000,Personalized Guide for Entrepreneurs Building a Better Future,"147,677",,"139,344",2,2023-05-01,300000,USD,300000,550000,USD,550000,Newchip Accelerator,,1,2,"Michael Kelly, Raymond Jones",11-50,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://www.resolutefuture.com,https://twitter.com/Resolute_Future,,https://www.linkedin.com/company/resolute-future/,"Entrepreneurship is like going through life left handed. Everything is harder than it should be. Outside the Silicon Valley bubble, this is even more true. You have to piece together all the resources yourself. Even if you have relationships to guide you, the result is one size fits all solutions that may not be best for your business. At the same time, the need for support for startups is growing drastically as people realized they can work remotely and start a business from home. Or they move to start a business outside of the big expensive cities. The result, is a startup support gap. The startup support gap means startups are fighting gravity just to make it. Current solutions aren't equipped to handle the startup support gap. We have accepted that 90% of businesses fail and there's nothing we can do about it. So the startup support gap lives on terrorizing anyone with the courage to take on the status quo. Until now..."
NNext,https://www.crunchbase.com/organization/nnext-57fc,"Artificial Intelligence (AI), Machine Learning, Semantic Search, Software","New York, New York, United States",2022-05-01,month,120000,USD,120000,"NNext [AKA ""Next""] is a blazingly fast, neural search engine that powers your AI apps. Deploy NNextDB on premise or on the cloud in minutes.","147,743",,"139,405",1,2022-06-30,120000,USD,120000,120000,USD,120000,"Techstars, Comcast NBCUniversal LIFT Labs",1,2,1,Peter Njenga,1-10,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://nnext.ai,https://twitter.com/nnextai,,https://linkedin.com/company/nnextai,"NNext (AKA ""Next"") is a Techstars LiftLabs '22 company. We are building NNextDB, a blazingly fast, neural search engine to power your Machine Learning and AI apps. Deploy NNextDB in minutes, on premise or the cloud."
Fonor,https://www.crunchbase.com/organization/qualyon,"Artificial Intelligence (AI), CRM, Enterprise, Financial Services, Human Computer Interaction, Information Technology, Natural Language Processing, Virtual Assistant","Smyrna, Delaware, United States",2022-05-15,day,150000,USD,150000,A GPT Based Emailbot for Enterprises,"147,971",,"139,623",2,2022-09-13,100000,USD,100000,150000,USD,150000,Upekkha Vertical AI Accelerator,1,1,2,"Satish Murthy, Satish Murthy",1-10,"Artificial Intelligence (AI), Data and Analytics, Design, Financial Services, Information Technology, Other, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,http://www.fonor.ai,,,https://www.linkedin.com/company/fonor-ai/,"Fonor is a SaaS company that offers an AI-powered email automation platform. The platform uses GPT (Generative Pre-trained Transformer) technology to create an intelligent email bot that can help businesses automate their email responses, manage customer interactions, and streamline their communication processes. Fonor's platform is designed to improve productivity and efficiency for businesses by reducing the time and effort required to manage emails, while also providing personalized and human-like responses to customers. With a focus on delivering high-quality customer service and improving customer satisfaction, Fonor's email bot is a powerful tool that can help businesses of all sizes better manage their email communications."
theVinci.ai,https://www.crunchbase.com/organization/thevinci-ai,"Generative AI, Health Care","Phoenix, Arizona, United States",2022-01-01,day,400000,USD,400000,"AI native, healthcare practice engine supporting medical practices of all sizes","148,068",,"139,713",1,2022-01-01,400000,USD,400000,400000,USD,400000,Mark Greg,1,1,,,1-10,"Artificial Intelligence (AI), Health Care",,,Active,For Profit,https://www.thevinci.ai,,,,"Our native AI Engine is a Healthcare Practice in a box. Over 50% of all healthcare practices operate under negative margins. Our AI engine increases profits by 25-50% for healthcare practices, reduces healthcare costs for patients, and delivers a first of its kind foundational data unit per patient."
Finnt,https://www.crunchbase.com/organization/finnt,"Artificial Intelligence (AI), B2B, Finance, Financial Services, SaaS","Miami, Florida, United States",2022-01-01,year,3500000,USD,3500000,AI Agents for CFO's & their teams,"148,223",,"139,859",2,2022-05-01,2900000,USD,2900000,3500000,USD,3500000,"Khosla Ventures, Goodwater Capital, Y Combinator, Franklin Templeton, Kima Ventures",,14,2,"Anji Ismail, Faouzi Elyagoubi",1-10,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Other, Science and Engineering, Software",,,Active,For Profit,https://www.finnt.com,,,https://www.linkedin.com/company/finnt-app,"Finnt automates manual Accounting & Controllership workflows for enterprise finance teams. Our AI agents work 24/7 with your existing formats (Excel, PDFs, ERPs) to handle journal entries, reconciliations, revenue recognition, fixed assets, and variance analysis. We specialize in exception handling, reducing month-end close time, and freeing teams from repetitive tasks. Fortune 500 companies trust Finnt to streamline finance operations with AI."
Techweb logistics,https://www.crunchbase.com/organization/techweb-logistics,"Artificial Intelligence (AI), Web Development","New York, New York, United States",2022-09-28,day,345000,USD,345000,"An Powered By AI Without Code Website Creator That Makes It Easy For Businesses To Build, Adjust, and Publish Sites.","148,290",,"139,924",3,2023-12-09,190000,USD,190000,345000,USD,345000,Antenna Ventures,,1,1,Mithran Advik,11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,http://techweblogistics.com/,https://x.com/Techweblogis,https://www.facebook.com/profile.php?id=61574127625366,https://www.linkedin.com/company/techweb-logistics/,"AI-Powered No-Code  Website Builder is an innovative system that makes creating sites easier for people as well as companies without the need for technical expertise.    This user-friendly solution, which makes use of artificial intelligence, lets people create, modify, and deploy professional websites fast and effectively.  Users may choose from templates that have been created, alter layouts, and integrate crucial features like analytics, optimizing for SEO, and e-commerce with the help of intelligent AI-driven automation.  Because of the platform's simply drop capability, which promises a flawless user experience, entrepreneurs, startups, and other companies wishing to build a strong online presence can use it. This AI-powered builder accelerates the process from concept to deployment by automating design and content generation, compared to traditional website building, which calls for significant technical expertise and resources.  Businesses can leverage AI recommendations for branding, user engagement, and efficiency improvements to optimize their digital strategy.  Two key advantages are scalability and flexibility, which let users grow their websites as their businesses do.  Functionality is further improved by multi-device responsiveness, real-time updates, and secure hosting.  This platform optimizes web creation, saving time and money while increasing creativity and efficiency, making it perfect for entrepreneurs, agencies, and businesses.  It is the best option for businesses that are looking for a quick, AI-powered web development method. This AI-powered builder accelerates the process from concept to deployment by automating design and content generation, compared to traditional website building, which calls for significant technical expertise and resources.  Businesses can leverage AI recommendations for branding, user engagement, and efficiency improvements to optimize their digital strategy.  Two key advantages are scalability and flexibility, which let users grow their websites as their businesses do.  Functionality is further improved by multi-device responsiveness, real-time updates, and secure hosting.  This platform optimizes web creation, saving time and money while increasing creativity and efficiency, making it perfect for entrepreneurs, agencies, and businesses.  It is the best option for businesses that are looking for a quick, AI-powered web development method."
Onyx Rail Safety Solutions,https://www.crunchbase.com/organization/onyx-rail-safety-solutions,"Artificial Intelligence (AI), Public Safety, Railroad","Richmond, Virginia, United States",2022-01-01,year,363000,USD,363000,Onyx Rail Safety Solutions is a comprehensive railroad monitoring and reporting system with situational corrective action notifications.,"151,132",,"142,661",1,2023-07-06,363000,USD,363000,363000,USD,363000,,,,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Government and Military, Science and Engineering, Software, Transportation",,,Active,For Profit,https://onyx-rail.com/,,,https://www.linkedin.com/company/onyx-rail-safety-solutions/,Onyx Rail Safety Solutions is a comprehensive railroad crossing monitoring and reporting system with situational corrective action notifications. The company's advanced Artificial Intelligence platform is focused exclusively on railroad crossing safety.
Rekruut,https://www.crunchbase.com/organization/rekruut,"Artificial Intelligence (AI), Blockchain, Health Care, Recruiting","New York, New York, United States",2022-01-01,year,150000,USD,150000,Rekruut provides an AI-based physician recruitment platform and digital healthcare.,"151,204",,"142,732",1,2021-10-01,150000,USD,150000,150000,USD,150000,Right Side Capital Management,,1,,,1-10,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Health Care, Other, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://www.rekruutmd.com/,https://twitter.com/rekruutmd,https://www.facebook.com/rekruutMD/,,"Rekruut helps organizations expedite their physician credentialing needs through innovative design, an AI-based physician recruitment platform, and digital healthcare. It was designed to streamline the credentialing process, reduce lost facility revenue, and increase the quality of patient care."
Upzone AI,https://www.crunchbase.com/organization/upzone-ai,"Analytics, Artificial Intelligence (AI), Machine Learning, Risk Management","San Francisco, California, United States",2022-11-01,month,100000,USD,100000,Machine learning to quantify and forecast regulatory risk for multi-family housing developers and investors,"153,147",,"144,608",1,2023-03-15,100000,USD,100000,100000,USD,100000,"Right Side Capital Management, Forum Ventures, SBXi, 77",1,4,1,Beaudry Kock,1-10,"Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://www.upzone.ai,,,,The PropTech solution for identifying regulatory risk for multi-family housing projects
DR. PECKER INC.,https://www.crunchbase.com/organization/dr-pecker-inc,"Augmented Reality, Blockchain, Cloud Computing, Generative AI, Health Care, Information Technology, Machine Learning, Metaverse, Natural Language Processing, Virtual Reality","Orlando, Florida, United States",2022-10-12,day,7500000,USD,7500000,"Born in cloud native, driven by AI, DR. PECKER is smart data and service hub for clinics & health records with immersive experience for all.","154,444",,"145,859",3,2024-08-16,3500000,USD,3500000,7500000,USD,7500000,"EST Global, SHIGERU AG",1,2,2,"JAY FU, MARK HU",1-10,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Hardware, Health Care, Information Technology, Internet Services, Media and Entertainment, Other, Software",,,Active,For Profit,https://www.drpecker.me/,,,https://www.linkedin.com/company/dr-pecker-inc/,"DR. PECKER is AI & generative AI driven, smart clinics & health tech software solutions, platform and services provider. The industries the company tackles are augmented & immersive user experience in smart clinics & heath tech, medical research, humanity with Meta Verse & Multi Verse extensions."
Libristrip,https://www.crunchbase.com/organization/libristrip,"Artificial Intelligence (AI), Information Technology, Software, Travel","New York, New York, United States",2022-01-01,year,100000,USD,100000,Travel-tech startup that leverages AI to generate and book personalised itineraries for environmentally conscious travellers.,"154,457",,"145,870",1,2022-04-01,100000,USD,100000,100000,USD,100000,,,,3,"Jaafar Elalamy, Jean-Charles Lacoste, Jules Bernard",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software, Travel and Tourism",,,Active,For Profit,https://libristrip.com/,https://twitter.com/libristrip,https://www.facebook.com/people/LibrisTripcom/100078660056482/,https://www.linkedin.com/company/libristrip/mycompany/,"AI powered all-in-one Travel Planner and Tailor Made Trip Companion. With Libristrip your dream holiday becomes a reality! Get inspired, book and manage your trip (before, during and after it takes place) all within our travel app."
