Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
Today Marketings,https://www.crunchbase.com/organization/today-marketings,"Artificial Intelligence (AI), Email Marketing, Marketing, Marketing Automation","San Francisco, California, United States",2023-02-11,day,310000,USD,310000,"Today Marketings offers AI marketing tools such as social media management, chatbot automation, email marketing and competitive analysis.","122,661",,"115,278",3,2024-10-24,125000,USD,125000,310000,USD,310000,"Techstars, Founder Institute",,2,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://TodayMarketings.com,,,https://www.linkedin.com/company/today-marketings/,"Today Marketings is an AI-powered platform designed to help businesses grow smarter with simplified, data-driven marketing solutions. We make it easier for you to connect, engage, and convert faster and more effectively. Our core services include: Social Media Management Streamline your online presence by automating posts, tracking trends, and engaging audiences in real-time with AI precision. Personalized Email Marketing Deliver modified email campaigns that increase open rates and drive conversions powered by intelligent insights. Chatbot Automation Offer 24/7 support through smart AI chatbots that handle customer queries instantly and improve overall satisfaction. Competitor Analysis Stay ahead of the curve with AI tools that monitor competitors, identify trends, and highlight new growth opportunities. Whether you're launching a new brand or scaling your efforts, Today Marketing's gives you the tools to thrive in today’s fast-moving digital landscape."
StreamWise Software,https://www.crunchbase.com/organization/streamwise-software,"Artificial Intelligence (AI), Media and Entertainment, Video Streaming","New York, New York, United States",2023-02-01,month,1150000,USD,1150000,Cutting-edge AI solution tailored to enhance user engagement and reduce churn in media streaming industry,"122,945",,"115,548",1,2023-12-03,1150000,USD,1150000,1150000,USD,1150000,LETA Capital,,1,1,Arkady Sandler,1-10,"Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Media and Entertainment, Science and Engineering, Software, Video",,,Active,For Profit,https://streamwise.ai,,,,
CSB,https://www.crunchbase.com/organization/coding-shikhbe-bangladesh,"Artificial Intelligence (AI), EdTech, Education, Marketplace, Recruiting, Software","Los Angeles, California, United States",2023-04-01,day,100000,USD,100000,Land your dream job 10 times faster,"123,496",,"116,088",1,2024-08-02,100000,USD,100000,100000,USD,100000,,,,1,Mostofa Shakib,1-10,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Education, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://csbmain.com/,,,https://www.linkedin.com/company/csbmain/,Land your dream job 10 times faster with AI
Wizybot,https://www.crunchbase.com/organization/wizybot,"Artificial Intelligence (AI), Information Technology, Software","Delaware, Ohio, United States",2023-01-01,year,100000,USD,100000,Wizybot is a software that uses ChatGPT integration for its merchants to automate customer support through conversational AI.,"123,612",,"116,199",1,2023-10-14,100000,USD,100000,100000,USD,100000,Platanus,,1,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.wizybot.com/,,https://www.facebook.com/wizybotapp,https://www.linkedin.com/company/wizybot/,
ColdAI,https://www.crunchbase.com/organization/coldai,"Artificial Intelligence (AI), Information Technology, Machine Learning, Software","Fresno, California, United States",2023-01-01,year,150000,USD,150000,ColdAI is building Artificial General Intelligence for the enterprise,"124,639",,"117,186",1,2023-08-01,150000,USD,150000,150000,USD,150000,,,,1,Shayan Salehi,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.coldai.org,https://twitter.com/coldaiorg,,https://www.linkedin.com/company/coldai,
Importal,https://www.crunchbase.com/organization/importal,"Artificial Intelligence (AI), Compliance, Trading Platform","Fort Worth, Texas, United States",2023-01-01,year,100000,USD,100000,"Importal offers a trade compliance platform with duty calculators, HTS classification, and customs brokerage services.","124,763",,"117,307",1,2023-10-01,100000,USD,100000,100000,USD,100000,,,,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://goimportal.com,,,https://www.linkedin.com/company/goimportal,
"BandraRoad AI, Inc",https://www.crunchbase.com/organization/bandraroad-ai-inc,"Artificial Intelligence (AI), Consumer Applications, Consumer Software, Family, Generative AI, Information Technology, Parenting, SaaS","Brooklyn, New York, United States",2023-04-17,day,323000,USD,323000,"Generative AI, SaaS, Mobile App","125,388",,"117,908",1,2024-11-27,323000,USD,323000,323000,USD,323000,,,,2,"Gaurav Tewari, Sujal Shah",1-10,"Apps, Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://bandraroad.ai,,,https://www.linkedin.com/company/bandraroad-ai,"Rosie is an AI memory companion and Family OS that helps parents capture, organize, and preserve life’s most meaningful moments. Built on a proprietary memory infrastructure and AWS-native architecture, Rosie transforms everyday digital fragments — voice, photos, chat, and events — into structured, contextual memories. It offers real-time recall, narrative storytelling, and personalized memory timelines through features like Time Capsules, Biographer Mode, and the Digital Soul.  Rosie is pioneering a new software category: Memory as a Service (MaaS) — a system of record for personal memory that gives people clarity, continuity, and control over their digital lives"
Worksense,https://www.crunchbase.com/organization/worksense-b76c,"Analytics, Artificial Intelligence (AI), SaaS","San Francisco, California, United States",2023-01-01,year,250000,USD,250000,Worksense is a developer of a people analytics platform designed to drive retention of employees.,"125,647",,"118,153",1,2024-03-27,250000,USD,250000,250000,USD,250000,Antler,1,1,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://worksenseai.com,,,https://www.linkedin.com/company/worksense-ai,
Ragentech Systems,https://www.crunchbase.com/organization/ragentech-systems-pvt-ltd,"IT Infrastructure, Predictive Analytics, Smart Building","Los Angeles, California, United States",2023-01-01,year,267000,USD,267000,Making Industries Think Smarter.,"126,212",,"118,698",3,2024-03-08,140000,USD,140000,267000,USD,267000,"500 Startups, Founder Institute",,2,1,Jamal Thornton,11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Real Estate, Software",,,Active,For Profit,https://ragentech.com,,,https://www.linkedin.com/company/ragentech-systems/,"Founded in 2023, RagenTech is a tech startup combining AI and IoT to deliver real-time monitoring, predictive insights, and smart automation for industries. Our mission is to simplify operations and drive meaningful impact through connected intelligence."
Target Eagle,https://www.crunchbase.com/organization/target-eagle,"Artificial Intelligence (AI), Gaming, Software, Training","Irvine, California, United States",2023-01-01,month,250000,USD,250000,Leveraging A.I. to serve to airsoft community,"126,548",,"119,023",1,2023-01-01,250000,USD,250000,250000,USD,250000,AltaIR Capital,,1,1,Arian Nemati,1-10,"Artificial Intelligence (AI), Data and Analytics, Education, Gaming, Science and Engineering, Software",,,Active,For Profit,https://www.targeteagle.com,https://twitter.com/TargetEagleai,https://www.facebook.com/targeteagleai,https://www.linkedin.com/company/target-eagle,
Sitewiz,https://www.crunchbase.com/organization/sitewiz,"Analytics, Artificial Intelligence (AI), Software","Pittsburgh, Pennsylvania, United States",2023-01-01,year,100000,USD,100000,Sitewiz uses Generative AI and data-driven analytics to boost website conversion rates.,"127,053",,"119,508",1,2024-09-03,100000,USD,100000,100000,USD,100000,Innovation Works,,1,1,Ram Potham,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.sitewiz.ai,https://x.com/sitewizai,,https://www.linkedin.com/company/sitewizai,
E-Guardians AI,https://www.crunchbase.com/organization/e-guardians-ai,"Artificial Intelligence (AI), Machine Learning","Santa Monica, California, United States",2023-06-01,day,2300000,USD,2300000,A leading AI startup company dedicated to leveraging AI technology and solutions to ensure the security of e-commerce transactions.,"127,804",,"120,224",1,2024-03-01,2300000,USD,2300000,2300000,USD,2300000,,,,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.eguard-ai.com,,,,
WePlan,https://www.crunchbase.com/organization/weplan-e84f,"Artificial Intelligence (AI), B2B, B2C, Machine Learning, Software","New York, New York, United States",2023-01-01,year,100000,USD,100000,Trip Automation Software,"128,885",,"121,265",1,2023-10-24,100000,USD,100000,100000,USD,100000,Aleksey Sundukovskiy,,1,1,Abdul Manan,1-10,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",,,Active,For Profit,https://Weplan.ai,,,,
Zigma,https://www.crunchbase.com/organization/zigma-2de4,"Artificial Intelligence (AI), Developer Tools, SaaS","San Francisco, California, United States",2023-01-01,year,500000,USD,500000,Zigma serves as a frontend platform for easier product interface creation.,"128,942",,"121,319",1,2024-09-25,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://zigma.io/,,,,
Plaito,https://www.crunchbase.com/organization/plaito-learning-personalized,"Artificial Intelligence (AI), Education, Tutoring","San Francisco, California, United States",2023-01-05,day,150000,USD,150000,Plaito is a AI Personalized Education Platform,"128,967",,"121,343",1,2023-01-30,150000,USD,150000,150000,USD,150000,,,,2,"Gregory Marcilhacy, John Figueiredo",11-50,"Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software",,,Active,For Profit,https://plaito.ai/,https://twitter.com/plaito_ai,,https://www.linkedin.com/company/plaito,Plaito is a AI Personalized Education Platform
Osmos,https://www.crunchbase.com/organization/osmos-f2dd,"Artificial Intelligence (AI), Dating, Machine Learning, Private Social Networking, Professional Networking","Wilmington, Delaware, United States",2023-01-01,year,160000,USD,160000,Matchmaking service for entrepreneurs and C-level professionals,"129,454",,"121,815",1,2023-04-22,160000,USD,160000,160000,USD,160000,,,,2,"Mike Fridman, Natalia Cebotari",1-10,"Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://osmos.social/,,https://www.facebook.com/osmos.social,https://www.linkedin.com/company/92696251,"Osmos AI®: Tailored matches aligned with professional goals. Discover people, not just contacts. We don’t just match, AI matches your stories, goals, and professional overlaps to nurture meaningful connections."
MatchPhotos,https://www.crunchbase.com/organization/matchphotos,"Artificial Intelligence (AI), Information Technology, Photo Editing, SaaS","Austin, Texas, United States",2023-01-01,year,120000,USD,120000,MatchPhotos.work provides an AI-powered platform that allows users to generate enhanced photos by uploading their images.,"130,406",,"122,730",1,2024-02-11,120000,USD,120000,120000,USD,120000,,,,,,1-10,"Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Information Technology, Media and Entertainment, Science and Engineering, Software",,,Active,For Profit,https://matchphotos.work/,,,,
HigherU,https://www.crunchbase.com/organization/higheru,"Artificial Intelligence (AI), Education, Software","Plano, Texas, United States",2023-01-01,year,120000,USD,120000,HigherU is a developer of an artificial intelligence platform designed for transforming educational experiences.,"130,608",,"122,922",1,2023-09-11,120000,USD,120000,120000,USD,120000,Techstars,1,1,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software",,,Active,For Profit,https://www.higheru.ai/,,,https://www.linkedin.com/company/higheruai/,
Blumen Systems,https://www.crunchbase.com/organization/blumen-systems,"Artificial Intelligence (AI), Energy, Software","San Francisco, California, United States",2023-03-16,day,7635989,USD,7635989,Blumen builds software powering clean energy development and mineral exploration.,"130,636",,"122,947",2,2024-07-24,6385989,USD,6385989,7635989,USD,7635989,"Susa Ventures, Caffeinated Capital, Haystack, First Star Ventures, Family Angel Management Fund",1,8,1,Hannes Boehning,1-10,"Artificial Intelligence (AI), Data and Analytics, Energy, Science and Engineering, Software",,,Active,For Profit,https://www.blumensystems.com,,,,"Blumen is an early-stage technology company building software to streamline the regulatory challenges associated with upstream natural resources production in the US. We are focused on producers building and utilizing land-based assets powering the energy transition including carbon sequestration, geothermal, critical minerals, hydrogen, and RNG projects."
TestMatic AI,https://www.crunchbase.com/organization/testmatic-ai,"Artificial Intelligence (AI), Information Technology","Columbus, Ohio, United States",2023-01-01,year,1350000,USD,1350000,Generate practice questions and flashcards from your notes or learning material with TestMatic AI.,"130,983",,"123,281",1,2024-01-11,1350000,USD,1350000,1350000,USD,1350000,,,,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://testmatic.work/,,,,"TestMatic AI is a revolutionary platform that transforms software testing with advanced AIdriven tools. The site offers comprehensive testing solutions, including functional, performance, security, and usability testing. By automating these processes,TestMatic AI ensures faster, more accurate, and efficient testing, enhancing the overall quality of applications. The platform's machine learning algorithms continuously improve testing strategies, making it smarter over time. With a user-friendly interface, robust APIs, and real-time reporting, TestMatic AI seamlessly integrates into existing workflows, providing valuable insights and enhancing productivity. Scalable and secure, it's the go to solution for both startups and large enterprises looking to elevate their software testing processes."
Nova Microsystems Inc.,https://www.crunchbase.com/organization/nova-microsystems-inc,"Artificial Intelligence (AI), Cyber Security","Fairfax, Virginia, United States",2023-04-01,month,251000,USD,251000,Nova Microsystems is a cybersecurity company that offers continuous data analysis and dynamic AI-driven encryption for enhanced security.,"131,631",,"123,910",2,2024-06-01,1000,USD,1000,251000,USD,251000,Kerry O'Brien,1,1,2,"Emmanuel Henri, Ryan Melissinos",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",,,Active,For Profit,https://www.novainc.co,,,https://www.linkedin.com/company/nova-microsystems-inc,"We offer AI-driven SIEM with a quantum-resistant encryption engine, protecting with encryption, locking and nuking mechanisms your data at rest."
Vision Cinex,https://www.crunchbase.com/organization/vision-cine-x,"Artificial Intelligence (AI), Creative Agency, Film, Software, Video, Video Games","San Francisco, California, United States",2023-04-12,day,100000,EUR,109153,Vision Cinex revolutionizes the way creatives collaborate.,"133,199",,"125,425",1,2023-06-28,100000,EUR,109153,100000,EUR,109153,Antler,,1,1,Arkadiy Kreslov,1-10,"Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Gaming, Media and Entertainment, Science and Engineering, Software, Video",,,Active,For Profit,https://visioncinex.com,,,,"Vision Cine X is an AI-native project management platform designed specifically for film and media production. The company replaces cumbersome paper and spreadsheet-based workflows with a modern platform built around five core pillars: Assets, Story, Logistics, Scheduling, and Communication. By automating repetitive tasks like script breakdowns and eliminating manual data syncing across departments, Vision Cine X helps production teams focus on creativity rather than busywork. The platform has been validated through high-profile pilots including music videos for major European artists, and commercial projects for brands like Porsche & Bitfinex. The company is founded by cinematographer Arkadiy Kreslov, who brings over 14 years of industry experience working with brands like Nike, Mercedes, and artists like Robin Schulz and Rita Ora."
KaleHQ,https://www.crunchbase.com/organization/kalehq-inc,"Artificial Intelligence (AI), Information Technology, Technical Support","Dover, Delaware, United States",2023-01-01,year,125000,USD,125000,KaleHQ is a B2B retention platform that enhances customer engagement through AI-driven onboarding and personalized in-app interactions.,"133,837",,"126,037",1,2023-12-27,125000,USD,125000,125000,USD,125000,Upekkha Vertical AI Accelerator,1,1,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Science and Engineering, Software",,,Active,For Profit,https://www.kalehq.com/,https://x.com/KaleCopilot,,https://www.linkedin.com/company/kale-hq/,
Transit Pro Tech,https://www.crunchbase.com/organization/transit-pro-tech,"Artificial Intelligence (AI), Industrial Automation, Railroad, Transportation","West Covina, California, United States",2023-01-01,year,1674000,USD,1674000,Transit Pro Tech develops artificial intelligence-based systems for railway safety and automation.,"134,212",,"126,399",1,2025-03-25,1674000,USD,1674000,1674000,USD,1674000,,,,2,"Li’ou Xie, Weihong Du",,"Artificial Intelligence (AI), Data and Analytics, Manufacturing, Science and Engineering, Software, Transportation",,,Active,,https://tptiusa.com/,,,,"Transit Pro Tech develops artificial intelligence-based systems for railway safety and automation. The company offers software for detecting faults in railroad tracks, inspecting tunnel walls, and monitoring driver behavior. Its solutions include automated freight yard operations using robotic motion control, sensor fusion, and visual neural networks. Transit Pro Tech also provides intelligent overhead contact system analysis and end-of-train ancillary robots designed for tasks such as air hose connections and obstacle navigation. The company's products aim to reduce manual labor and enhance operational efficiency in rail transportation."
Prospero,https://www.crunchbase.com/organization/prospero-6148,"Artificial Intelligence (AI), Email, Email Marketing","Seattle, Washington, United States",2023-01-01,year,120000,USD,120000,Prospero is an email marketing platform that uses AI to creates and sends personalized emails.,"134,888",,"127,048",1,2023-10-08,120000,USD,120000,120000,USD,120000,Techstars,1,1,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://theprospero.ai/,,,https://www.linkedin.com/company/prospero-inc/ ,
MakeTheDocs,https://www.crunchbase.com/organization/makethedocs,"Analytics, Artificial Intelligence (AI), Information Technology","San Francisco, California, United States",2023-01-01,year,142020,USD,142020,MakeTheDocs is an AI-powered tool that generates comprehensive documentation pages from uploaded demonstration videos.,"135,666",,"127,798",1,2023-08-08,142020,USD,142020,142020,USD,142020,,,,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://makethedocs.cloud/,,,,"MakeTheDocs is an AI-powered documentation generation tool that allows users to create high-quality documentation by simply uploading a video. It uses AI to analyze the video content and automatically generate a full documentation page in less than a minute, saving time and effort in the documentation process. The platform offers various export options, storage for previous generations, and scalable plans to suit different needs."
Fresho,https://www.crunchbase.com/organization/fresho-f097,"Artificial Intelligence (AI), Software, Web Development","Cincinnati, Ohio, United States",2023-01-01,year,100000,USD,100000,Fresho is an Artificial Intelligence firm that provides eCommerce clients with an alternative purchasing experience.,"136,091",,"128,209",1,2023-07-17,100000,USD,100000,100000,USD,100000,gener8tor,1,1,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.fresho.dev,,,https://www.linkedin.com/company/fresho-dev,"Fresho is an Artificial Intelligence firm that provides eCommerce clients with an alternative purchasing experience that is both real and highly individualized. That makes it simple for online firms to automate their marketing, increase sales, and scale more efficiently by leveraging customer and click data."
Humanate Digital,https://www.crunchbase.com/organization/humanate-digital,"Artificial Intelligence (AI), Health Care","Texas, South Carolina, United States",2023-01-01,year,150000,USD,150000,"Humanate Digital is a digital health company specializing in healthcare operations, informatics, and ergonomics.","136,490",,"128,590",1,2024-10-01,150000,USD,150000,150000,USD,150000,Right Side Capital Management,,1,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://humanatedigital.com/,,,,
Shophand,https://www.crunchbase.com/organization/shophand,"Artificial Intelligence (AI), Business Intelligence","Detroit, Michigan, United States",2023-01-01,year,120000,USD,120000,Shophand is a platform that offers AI and people-powered concierge services created for small business owners.,"138,830",,"130,834",1,2023-10-16,120000,USD,120000,120000,USD,120000,Techstars,,1,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.shophand.com/,https://twitter.com/shophandapp,https://www.facebook.com/shophandapp,https://www.linkedin.com/company/shophand/,
Fullsteam Health,https://www.crunchbase.com/organization/fullsteam-health-cf71,"Analytics, Artificial Intelligence (AI), Data Management, Health Care, Hospital, Machine Learning","Atlanta, Georgia, United States",2023-03-10,day,150000,USD,150000,"Accelerating the use of high-quality, curated data in healthcare","139,787",,"131,760",1,2023-10-01,150000,USD,150000,150000,USD,150000,,,,2,"Will Ellaissi, Will Ellaissi",1-10,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,http://www.fullsteamhealth.com,,,https://www.linkedin.com/company/fullsteam-health/,"HealthTech company founded out of Duke University. Automating the curation of healthcare data for high-quality, actionable decision-making."
Revedy,https://www.crunchbase.com/organization/revedy-c15e,"Artificial Intelligence (AI), Billing, Medical","Los Angeles, California, United States",2023-01-01,year,150000,USD,150000,"Revedy AI-powered medical coding solutions to automate billing, and information management systems.","141,401",,"133,313",1,2024-03-31,150000,USD,150000,150000,USD,150000,Right Side Capital Management,,1,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Health Care, Payments, Science and Engineering, Software",,,Active,For Profit,https://revedy.io/,https://x.com/RevedyAI,,https://www.linkedin.com/company/revedy-inc/,
Rapidious,https://www.crunchbase.com/organization/rapidious-inc,"Artificial Intelligence (AI), Information Technology, SaaS","Santa Clara, California, United States",2023-01-01,year,100000,USD,100000,"Rapidious is a SaaS platform that uses AI to optimize RV pricing by analyzing market trends, competitor data, and sales patterns.","141,762",,"133,655",1,2023-06-01,100000,USD,100000,100000,USD,100000,Upekkha Vertical AI Accelerator,1,1,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.rapidious.com/,,,https://www.linkedin.com/company/rapidious/,
AI Success Partners,https://www.crunchbase.com/organization/ai-success-parnters,"Artificial Intelligence (AI), Machine Learning","Miami, Florida, United States",2023-01-01,day,245000,USD,245000,"AI Success Partners offers expert AI consulting to businesses, optimizing operations through innovative artificial intelligence solutions.","142,389",,"134,262",1,2023-03-05,245000,USD,245000,245000,USD,245000,Microsoft,,1,2,"Micah Berkley, Samuel Jean",1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://aisuccesspartners.com,,,,"AI Success Partners is a leading consultancy specializing in artificial intelligence solutions. The company leverages cutting-edge AI technology to assist businesses in optimizing their operations and achieving unprecedented success. With a team of seasoned AI experts, AI Success Partners collaborates closely with clients to identify specific challenges and opportunities. The company then develops tailor-made AI strategies and implementations that enhance efficiency, reduce costs, and drive growth."
Prep Intel,https://www.crunchbase.com/organization/prep-intel,"Artificial Intelligence (AI), EdTech, Education","Birmingham, Alabama, United States",2023-01-01,year,120000,USD,120000,"Prep Intel helps students with college recruitment and enrollment process using Al, machine learning, and predictive analytics.","144,022",,"135,836",1,2023-10-09,120000,USD,120000,120000,USD,120000,Techstars,1,1,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software",,,Active,For Profit,https://prepintel.io/,,,https://www.linkedin.com/company/prepintel/,
Pezzi AI,https://www.crunchbase.com/organization/pezzi-ai,"Accounting, Artificial Intelligence (AI), Productivity Tools","Tampa, Florida, United States",2023-01-01,year,135000,USD,135000,"Pezzi AI is an accounting platform that offers bookkeeping tasks, such as profit and loss statements (P&Ls) using AI.","145,998",,"137,732",1,2023-12-22,135000,USD,135000,135000,USD,135000,,,,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Professional Services, Science and Engineering, Software",,,Active,For Profit,,,,,Pezzi AI is an accounting platform that offers bookkeeping tasks such as profit and loss statements (P&Ls) and other accounting features using AI.
Izx,https://www.crunchbase.com/organization/izx,"Information Technology, Machine Learning","Wilmington, Delaware, United States",2023-01-01,year,150000,EUR,163800,Izx builds AI systems to support people tackling challenging problems.,"146,897",,"138,594",1,2023-06-20,150000,EUR,163800,150000,EUR,163800,Antler,1,1,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Software",,,Active,For Profit,https://www.izx.ai,https://twitter.com/izx_ai,,https://www.linkedin.com/company/izx,"Izx builds AI systems to support people tackling challenging problems. The company is working globally with its partners, industry leaders, and experts to develop cutting-edge foundational models. Izx was founded in 2023 and is based in Wilmington, DE."
Best of AI,https://www.crunchbase.com/organization/best-of-ai,"Artificial Intelligence (AI), Information Services, Internet","Sheridan, Wyoming, United States",2023-06-01,day,100000,USD,100000,Find the best AI tools for any task with the largest AI database online and become an AI powered professional.,"148,978",,"140,588",1,2023-06-10,100000,USD,100000,100000,USD,100000,Perfect Equity,,1,3,"Adam Whiting, Jason Knott, Jeff Lerner",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://bestofai.com,https://twitter.com/bestofaidaily,https://facebook.com/bestofaidaily,,
Renaissance AI,https://www.crunchbase.com/organization/renaissance-ai,"Artificial Intelligence (AI), Developer Tools, Information Technology, Software","Boston, Massachusetts, United States",2023-01-01,day,200000,USD,200000,"Renaissance AI is a software firm in stealth mode, offering business productivity platform for unify and democratize engineering design.","149,607",,"141,198",1,2023-10-17,200000,USD,200000,200000,USD,200000,SBXi,,1,1,Prakash Manandhar,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://renai.ai,,,,
Taja AI,https://www.crunchbase.com/organization/taja-ai,"Artificial Intelligence (AI), SEO, Software","Dover, Delaware, United States",2023-01-01,year,250000,USD,250000,Taja AI is a Software Development firm offering AI based SEO analyst for content creators and youtubers.,"150,037",,"141,614",1,2023-09-20,250000,USD,250000,250000,USD,250000,Right Side Capital Management,,1,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://www.taja.ai/,https://twitter.com/growwithtaja,https://www.facebook.com/growwithtaja,https://www.linkedin.com/company/taja-ai/,
Stock Pal,https://www.crunchbase.com/organization/stock-pal,"Ad Targeting, Cloud Infrastructure, Data Governance, Infrastructure, Market Research, Predictive Analytics, Retail, Social Media, Social Media Advertising, Social Media Marketing","Detroit, Michigan, United States",2023-02-06,day,150000,USD,150000,"Retail Trading, Mobile App, Small Language Model (SLM) Infrastructure, AI Infrastructure","152,927",,"144,392",1,2020-04-25,150000,USD,150000,150000,USD,150000,,,,1,Michael Polk,1-10,"Advertising, Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Design, Hardware, Internet Services, Media and Entertainment, Other, Sales and Marketing, Software",,,Active,For Profit,https://stockpal.ai,,,https://www.linkedin.com/company/stock-pal-inc/?viewAsMember=true,"We are witnessing the emergence of a new paradigm in investment discovery. The traditional model of investment research, dominated by institutional analysts, financial media, and algorithmic trading, is being disrupted by the authentic conversations and organic mentions happening across social platforms. Stock Pal represents a once-in-a-generation opportunity to build the foundational infrastructure for this transition. By combining cutting-edge Small Language Models (SLMs) with social media intelligence, Stock Pal is creating the first scalable platform for discovering investment opportunities through authentic social sentiment while maintaining user privacy and control. Social investment discovery, the principle that authentic conversations and organic mentions provide superior early indicators of market sentiment, has evolved from novelty to necessity. This shift creates fundamental opportunities."
Tune Health,https://www.crunchbase.com/organization/tune-health-3836,"Artificial Intelligence (AI), Food and Beverage, Health Care","Chicago, Illinois, United States",2023-01-01,year,145000,USD,145000,Tune Health is an AI food logging platform designed to deliver clinical-grade meals and improve accuracy for dietitians.,"153,469",,"144,917",1,2024-06-27,145000,USD,145000,145000,USD,145000,Right Side Capital Management,,1,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Food and Beverage, Health Care, Science and Engineering, Software",,,Active,For Profit,https://tune.health/,,,https://www.linkedin.com/company/tune-health-technologies/,
VMagic AI,https://www.crunchbase.com/organization/vmagic-ai,"Artificial Intelligence (AI), Information Technology, Video","San Francisco, California, United States",2023-01-01,year,124000,USD,124000,Transform videos and images into captivating animations and swaps with our innovative AI video editor,"154,378",,"145,796",1,2024-08-17,124000,USD,124000,124000,USD,124000,,,,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Media and Entertainment, Science and Engineering, Software, Video",,,Active,For Profit,https://vmagic.space/,,,,"VMagic AI is an innovative tool designed to transform the way we create and interact with videos. Leveraging advanced artificial intelligence technologies, VMagic offers a suite of features that allow users to convert videos into animations, perform AI video face swaps, and even bring static images to life. This platform is not just about editing videos; it's about creating entirely new content that captivates and engages audiences."
